Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Munguia, Jose Luis",57201862089,"Black carbon, organic carbon, and co-pollutant emissions and energy efficiency from artisanal brick production in Mexico","Zavala, M.| Molina, L.T.| Maiz, P.| Monsivais, I.| Chow, J.C.| Watson, J.G.| Munguia, J.L.| Cardenas, B.| Fortner, E.C.| Herndon, S.C.| Roscioli, J.R.| Kolb, C.E.| Knighton, W.B.",13.0,13008834500| 7103333752| 57201852771| 57201851050| 7401728833| 7404155062| 57201862089| 55993708900| 6508030754| 35601748800| 57170348000| 7006466982| 6701505177,2018.0,2018-04-27,Atmospheric Chemistry and Physics,18,8,6023-6037,-,ISSN-16807316,12091.0,Journal,Copernicus GmbH,English,1.76,8,9.7,4,2.938,5,1.49,45.0,21.0,0.52,13.49,25.0,46.0,0.0,1.0,"Zavala, M., Molina, L.T., Maiz, P. and 10 more (...) (2018).Black carbon, organic carbon, and co-pollutant emissions and energy efficiency from artisanal brick production in Mexico. Atmospheric Chemistry and Physics,18(8) 6023-6037",https://www.scopus.com/record/display.url?eid=2-s2.0-85046273132&origin=resultslist,10.5194/acp-18-6023-2018,Article,Gold|Green,2-s2.0-85046273132,-,"Montana State University| Universidad Autónoma Metropolitana| Aerodyne Research, Inc.| Desert Research Institute",508126| 505017| 711020| 508477,Academic| Corporate,4.0,100335692| 120621265| 60030856| 60014923| 100485353| 60025750| 60022522,"Molina Center for Energy and the Environment| GAMATEK| Desert Research Institute Las Vegas| Universidad Autónoma Metropolitana| Secretaría del Medio Ambiente| Aerodyne Research, Inc.| Montana State University",13008834500,6701505177,7103333752,-,Mexico| United States,2.0,1902,Atmospheric Science,4,Natural Sciences,451| 416| 450,Geophysics| Earth & Marine Sciences| Geology,37,Physical Sciences,37,Earth Sciences,3701| 3702,Atmospheric sciences| Climate change science,SDG 3| SDG 11| SDG 13,Health Impacts of Air Pollution Exposure,251,95.226,Brick Kilns and Their Environmental Impact,64769,77.817,Very Good,Internacional,1.0
