Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Malagón, C.","Biorestoration strategies of a highly weathered mine tailings, Zimapán, México","Labastida, I.| Malagón, C.| Ramírez, B.S.| Matus, T.| Álvarez, J.C.| Beltrán, M.| Sotelo, P.X.| Lara, R.H.| Armienta, M.A.",9.0,25650180400| 58968652400| 58968434100| 58968434200| 58968434300| 36823378500| 58968652500| 56335217900| 7003338266,2024.0,2024-10-01,International Journal of Environmental Science and Technology,21,14,8871-8884,-,ISSN-17351472,4000148503.0,Journal,Springer Nature,English,0.91,35,7.2,9,0.736,18,1.3,23.0,1.0,0.14,7.15,56.0,67.0,0.0,0.0,"Labastida, I., Malagón, C., Ramírez, B.S. and 6 more (...) (2024).Biorestoration strategies of a highly weathered mine tailings, Zimapán, México. International Journal of Environmental Science and Technology,21(14) 8871-8884",https://www.scopus.com/record/display.url?eid=2-s2.0-85189354921&origin=resultslist,10.1007/s13762-024-05570-3,Article,,2-s2.0-85189354921,-,Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Universidad Nacional Autónoma de México,505017| 704853| 505023,Academic,3.0,60023193| 60014923| 60014403| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Universidad Juárez del Estado de Durango| Universidad Nacional Autónoma de México,25650180400,7003338266,25650180400,-,Mexico,1.0,1100| 2304| 2305,General Agricultural and Biological Sciences| Environmental Chemistry| Environmental Engineering,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,424| 502| 249,Environmental Sciences| Agriculture & Forestry| Engineering - Petroleum,37| 32,Physical Sciences| Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 15,Radon and Radionuclide Management in Environmental Safety,398,55.919,Geochemical Dynamics of Acid Mine Drainage,3930,93.975,Definitive,2024.0,1.0,N/A,"Labastida, I.| Malagón, C.| Ramírez, B.S.| Matus, T.| Álvarez, J.C.| Beltrán, M.| Sotelo, P.X.| Lara, R.H.| Armienta, M.A.",Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Universidad Nacional Autónoma de México,Mexico,0
