Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Heuze, Y.",Synthesis and activity of novel 16-dehydropregnenolone acetate derivatives as inhibitors of type 1 5α-reductase and on cancer cell line SK-LU-1,"Silva-Ortiz, A.V.| Bratoeff, E.| Ramírez-Apan, T.| Heuze, Y.| Sánchez, A.| Soriano, J.| Cabeza, M.",7.0,56997503200| 56000734600| 55815775500| 42661616400| 57199979039| 36461838500| 7004658688,2015.0,2015-12-15,Bioorganic and Medicinal Chemistry,23,24,7535-7542,-,ISSN-09680896,25786.0,Journal,Elsevier Ltd,English,1.07,25,5.2,14,1.03,13,1.71,40.0,14.0,0.69,8.66,35.0,38.0,0.0,0.0,"Silva-Ortiz, A.V., Bratoeff, E., Ramírez-Apan, T. and 4 more (...) (2015).Synthesis and activity of novel 16-dehydropregnenolone acetate derivatives as inhibitors of type 1 5α-reductase and on cancer cell line SK-LU-1. Bioorganic and Medicinal Chemistry,23(24) 7535-7542",https://www.scopus.com/record/display.url?eid=2-s2.0-84949503880&origin=resultslist,10.1016/j.bmc.2015.10.047,Article,Green,2-s2.0-84949503880,26631442,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60032442| 60010210| 60015684,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General de Mexico,56997503200,7004658688,7004658688,-,Mexico,1.0,1303| 1308| 1312| 1313| 1605| 3002| 3003,Biochemistry| Clinical Biochemistry| Molecular Biology| Molecular Medicine| Organic Chemistry| Drug Discovery| Pharmaceutical Science,5| 2| 4,Life Sciences & Medicine| Engineering & Technology| Natural Sciences,249| 409| 507| 537| 532,Engineering - Petroleum| Chemistry| Biological Sciences| Pharmacy & Pharmacology| Medicine,34| 32| 37,Medical and Health| Life Sciences| Physical Sciences,31| 34,Biological Sciences| Chemical Sciences,3404| 3405| 3101,Medicinal and biomolecular chemistry| Organic chemistry| Biochemistry and cell biology,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Very Good,2015.0,14.0,N/A,"Silva-Ortiz, A.V.| Bratoeff, E.| Ramírez-Apan, T.| Heuze, Y.| Sánchez, A.| Soriano, J.| Cabeza, M.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Synthesis and Identification of Pregnenolone Derivatives as Inhibitors of Isozymes of 5α-Reductase,"Chávez-Riveros, A.| Bratoeff, E.| Heuze, Y.| Soriano, J.| Moreno, I.| Sánchez-Márquez, A.| Cabeza, M.",7.0,23475464800| 56000734600| 42661616400| 36461838500| 56816479300| 56816841100| 7004658688,2015.0,2015-11-01,Archiv der Pharmazie,348,11,808-816,-,ISSN-03656233,19956.0,Journal,Wiley-VCH Verlag,English,0.92,33,3.5,26,0.63,24,0.97,30.0,10.0,0.56,7.1,42.0,43.0,0.0,0.0,"Chávez-Riveros, A., Bratoeff, E., Heuze, Y. and 4 more (...) (2015).Synthesis and Identification of Pregnenolone Derivatives as Inhibitors of Isozymes of 5α-Reductase. Archiv der Pharmazie,348(11) 808-816",https://www.scopus.com/record/display.url?eid=2-s2.0-84946497265&origin=resultslist,10.1002/ardp.201500220,Article,,2-s2.0-84946497265,-,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60032442| 60010210| 60015684,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General de Mexico,23475464800,7004658688,7004658688,-,Mexico,1.0,3002| 3003,Drug Discovery| Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 34,Biomedical And Clinical Sciences| Chemical Sciences,3214| 3404,Pharmacology and pharmaceutical sciences| Medicinal and biomolecular chemistry,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Definitive,2015.0,10.0,N/A,"Chávez-Riveros, A.| Bratoeff, E.| Heuze, Y.| Soriano, J.| Moreno, I.| Sánchez-Márquez, A.| Cabeza, M.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Synthesis of new derivatives of 21-imidazolyl-16-dehydropregnenolone as inhibitors of 5α-reductase 2 and with cytotoxic activity in cancer cells,"Silva-Ortiz, A.V.| Bratoeff, E.| Ramírez-Apan, T.| Heuze, Y.| Soriano, J.| Moreno, I.| Bravo, M.| Bautista, L.| Cabeza, M.",9.0,56997503200| 56000734600| 55815775500| 42661616400| 36461838500| 56816479300| 57193166374| 57193161740| 7004658688,2017.0,2017-01-01,Bioorganic and Medicinal Chemistry,25,5,1600-1607,-,ISSN-09680896,25786.0,Journal,Elsevier Ltd,English,0.97,31,5.3,18,0.871,18,1.5,44.0,10.0,0.31,9.58,42.0,56.0,0.0,0.0,"Silva-Ortiz, A.V., Bratoeff, E., Ramírez-Apan, T. and 6 more (...) (2017).Synthesis of new derivatives of 21-imidazolyl-16-dehydropregnenolone as inhibitors of 5α-reductase 2 and with cytotoxic activity in cancer cells. Bioorganic and Medicinal Chemistry,25(5) 1600-1607",https://www.scopus.com/record/display.url?eid=2-s2.0-85011321141&origin=resultslist,10.1016/j.bmc.2017.01.018,Article,Green,2-s2.0-85011321141,28174065,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60032442| 60010210| 60015684,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General de Mexico,56997503200,7004658688,7004658688,-,Mexico,1.0,1303| 1308| 1312| 1313| 1605| 3002| 3003,Biochemistry| Clinical Biochemistry| Molecular Biology| Molecular Medicine| Organic Chemistry| Drug Discovery| Pharmaceutical Science,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,409| 507| 537| 249| 532,Chemistry| Biological Sciences| Pharmacy & Pharmacology| Engineering - Petroleum| Medicine,34| 32| 37,Medical and Health| Life Sciences| Physical Sciences,34| 31,Chemical Sciences| Biological Sciences,3101| 3405| 3404,Biochemistry and cell biology| Organic chemistry| Medicinal and biomolecular chemistry,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Very Good,2017.0,10.0,N/A,"Silva-Ortiz, A.V.| Bratoeff, E.| Ramírez-Apan, T.| Heuze, Y.| Soriano, J.| Moreno, I.| Bravo, M.| Bautista, L.| Cabeza, M.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Biological activity of pyrazole and imidazole-dehydroepiandrosterone derivatives on the activity of 17 β-hydroxysteroid dehydrogenase,"Cabeza, M.| Posada, A.| Sánchez-Márquez, A.| Heuze, Y.| Moreno, I.| Soriano, J.| Garrido, M.| Cortés, F.| Bratoeff, E.",9.0,7004658688| 56816676500| 56816841100| 42661616400| 56816479300| 36461838500| 56818575700| 55508504900| 56000734600,2016.0,2016-01-02,Journal of Enzyme Inhibition and Medicinal Chemistry,31,1,53-62,-,ISSN-14756366,17605.0,Journal,Taylor and Francis Ltd,English,0.87,36,4.3,38,0.873,26,0.96,23.0,5.0,0.63,7.9,54.0,41.0,1.0,0.0,"Cabeza, M., Posada, A., Sánchez-Márquez, A. and 6 more (...) (2016).Biological activity of pyrazole and imidazole-dehydroepiandrosterone derivatives on the activity of 17 β-hydroxysteroid dehydrogenase. Journal of Enzyme Inhibition and Medicinal Chemistry,31(1) 53-62",https://www.scopus.com/record/display.url?eid=2-s2.0-84953363200&origin=resultslist,10.3109/14756366.2014.1003926,Article,,2-s2.0-84953363200,25690043,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60010210| 60032442| 60015684,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Hospital General de Mexico,7004658688,56000734600,7004658688,-,Mexico,1.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,34,Chemical Sciences,3404,Medicinal and biomolecular chemistry,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Hydroxysteroid Dehydrogenase Enzyme Inhibition and Expression,17633,71.71,Defensible,2016.0,5.0,N/A,"Cabeza, M.| Posada, A.| Sánchez-Márquez, A.| Heuze, Y.| Moreno, I.| Soriano, J.| Garrido, M.| Cortés, F.| Bratoeff, E.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Synthesis and biological evaluation of esters of 16-formyl-17-methoxy-dehydroepiandrosterone derivatives as inhibitors of 5α-reductase type 2,"Sánchez-Márquez, A.| Arellano, Y.| Bratoeff, E.| Heuze, Y.| Córdova, K.| Nieves, G.| Soriano, J.| Cabeza, M.",8.0,56816841100| 25221313200| 56000734600| 42661616400| 57191381070| 57191378283| 36461838500| 7004658688,2016.0,2016-11-01,Journal of Enzyme Inhibition and Medicinal Chemistry,31,6,1170-1176,-,ISSN-14756366,17605.0,Journal,Taylor and Francis Ltd,English,0.87,36,4.3,38,0.873,26,0.21,19.0,4.0,0.13,7.9,58.0,66.0,0.0,0.0,"Sánchez-Márquez, A., Arellano, Y., Bratoeff, E. and 5 more (...) (2016).Synthesis and biological evaluation of esters of 16-formyl-17-methoxy-dehydroepiandrosterone derivatives as inhibitors of 5α-reductase type 2. Journal of Enzyme Inhibition and Medicinal Chemistry,31(6) 1170-1176",https://www.scopus.com/record/display.url?eid=2-s2.0-84989352640&origin=resultslist,10.3109/14756366.2015.1103235,Article,Bronze|Green,2-s2.0-84989352640,26526826,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60010210| 60032442| 60015684,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Hospital General de Mexico,56816841100,7004658688,7004658688,-,Mexico,1.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,34,Chemical Sciences,3404,Medicinal and biomolecular chemistry,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Very Good,2016.0,4.0,N/A,"Sánchez-Márquez, A.| Arellano, Y.| Bratoeff, E.| Heuze, Y.| Córdova, K.| Nieves, G.| Soriano, J.| Cabeza, M.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Novel dehydroepiandrosterone benzimidazolyl derivatives as 5α-reductase isozymes inhibitors,"Arellano, Y.| Bratoeff, E.| Segura, T.| Mendoza, M.E.| Sánchez-Márquez, A.| Medina, Y.| Heuze, Y.| Soriano, J.| Cabeza, M.",9.0,25221313200| 56000734600| 36091776400| 57191375170| 56816841100| 57190620079| 42661616400| 36461838500| 7004658688,2016.0,2016-11-01,Journal of Enzyme Inhibition and Medicinal Chemistry,31,6,908-914,-,ISSN-14756366,17605.0,Journal,Taylor and Francis Ltd,English,0.87,36,4.3,38,0.873,26,0.69,25.0,3.0,0.25,7.9,62.0,59.0,0.0,0.0,"Arellano, Y., Bratoeff, E., Segura, T. and 6 more (...) (2016).Novel dehydroepiandrosterone benzimidazolyl derivatives as 5α-reductase isozymes inhibitors. Journal of Enzyme Inhibition and Medicinal Chemistry,31(6) 908-914",https://www.scopus.com/record/display.url?eid=2-s2.0-84989333093&origin=resultslist,10.3109/14756366.2015.1070843,Article,Bronze,2-s2.0-84989333093,26394987,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60010210| 60032442| 60015684,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Hospital General de Mexico,25221313200,7004658688,7004658688,-,Mexico,1.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,34,Chemical Sciences,3404,Medicinal and biomolecular chemistry,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Definitive,2016.0,3.0,N/A,"Arellano, Y.| Bratoeff, E.| Segura, T.| Mendoza, M.E.| Sánchez-Márquez, A.| Medina, Y.| Heuze, Y.| Soriano, J.| Cabeza, M.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",17β-N-arylcarbamoylandrost-4-en-3-one derivatives as inhibitors of the enzymes 3α-hydroxysteroid dehydrogenase and 5α-reductase,"Bratoeff, E.| Moreno, I.| Cortés-Benítez, F.| Heuze, Y.| Bravo, M.| Cabeza, M.",6.0,56000734600| 56816479300| 57190116225| 42661616400| 57193166374| 7004658688,2018.0,2018-04-01,Current Enzyme Inhibition,14,1,36-50,-,ISSN-15734080,4700152607.0,Journal,Bentham Science Publishers B.V.,English,0.3,78,0.8,84,0.153,87,0.8,26.0,2.0,0.08,12.27,68.0,73.0,0.0,0.0,"Bratoeff, E., Moreno, I., Cortés-Benítez, F. and 3 more (...) (2018).17β-N-arylcarbamoylandrost-4-en-3-one derivatives as inhibitors of the enzymes 3α-hydroxysteroid dehydrogenase and 5α-reductase. Current Enzyme Inhibition,14(1) 36-50",https://www.scopus.com/record/display.url?eid=2-s2.0-85045375869&origin=resultslist,10.2174/1573408013666170504155043,Article,,2-s2.0-85045375869,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60010210,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco,56000734600,7004658688,7004658688,-,Mexico,1.0,1303| 1313| 3002,Biochemistry| Molecular Medicine| Drug Discovery,5,Life Sciences & Medicine,537| 507| 532,Pharmacy & Pharmacology| Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,32| 34| 31,Biomedical And Clinical Sciences| Chemical Sciences| Biological Sciences,3214| 3404| 3101,Pharmacology and pharmaceutical sciences| Medicinal and biomolecular chemistry| Biochemistry and cell biology,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Aldo-Keto Reductase Functions in Cancer Progression,19899,84.027,Very Good,2018.0,2.0,N/A,"Bratoeff, E.| Moreno, I.| Cortés-Benítez, F.| Heuze, Y.| Bravo, M.| Cabeza, M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Activity of steroid 4 and derivatives 4a–4f as inhibitors of the enzyme 5α-reductase 1,"Arellano, Y.| Bratoeff, E.| Heuze, Y.| Bravo, M.| Soriano, J.| Cabeza, M.",6.0,25221313200| 56000734600| 42661616400| 57193166374| 36461838500| 7004658688,2018.0,2018-08-07,Bioorganic and Medicinal Chemistry,26,14,4058-4064,-,ISSN-09680896,25786.0,Journal,Elsevier Ltd,English,0.89,37,5.4,17,0.747,21,0.88,29.0,2.0,0.09,10.56,68.0,72.0,0.0,0.0,"Arellano, Y., Bratoeff, E., Heuze, Y. and 3 more (...) (2018).Activity of steroid 4 and derivatives 4a–4f as inhibitors of the enzyme 5α-reductase 1. Bioorganic and Medicinal Chemistry,26(14) 4058-4064",https://www.scopus.com/record/display.url?eid=2-s2.0-85049757882&origin=resultslist,10.1016/j.bmc.2018.06.030,Article,Green,2-s2.0-85049757882,30007568,Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,505017| 505032| 505023,Medical| Academic,3.0,60032442| 60010210| 60015684,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General de Mexico,25221313200,7004658688,7004658688,-,Mexico,1.0,1303| 1308| 1312| 1313| 1605| 3002| 3003,Biochemistry| Clinical Biochemistry| Molecular Biology| Molecular Medicine| Organic Chemistry| Drug Discovery| Pharmaceutical Science,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,532| 537| 507| 409| 249,Medicine| Pharmacy & Pharmacology| Biological Sciences| Chemistry| Engineering - Petroleum,32| 34| 37,Life Sciences| Medical and Health| Physical Sciences,31| 34,Biological Sciences| Chemical Sciences,3405| 3404| 3101,Organic chemistry| Medicinal and biomolecular chemistry| Biochemistry and cell biology,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Very Good,2018.0,2.0,N/A,"Arellano, Y.| Bratoeff, E.| Heuze, Y.| Bravo, M.| Soriano, J.| Cabeza, M.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",Effect of pregnenolone derivatives on the selective inhibition of 5α-reductase 2 activity,"Cabeza, M.| Bautista, L.| Bratoeff, E.| Soriano, J.| Heuze, Y.",5.0,7004658688| 57193161740| 56000734600| 36461838500| 42661616400,2019.0,2019-01-01,Current Enzyme Inhibition,15,3,179-189,-,ISSN-15734080,4700152607.0,Journal,Bentham Science Publishers,English,0.31,78,1,81,0.204,77,0.54,13.0,2.0,0.07,13.34,67.0,74.0,0.0,0.0,"Cabeza, M., Bautista, L., Bratoeff, E. and 2 more (...) (2019).Effect of pregnenolone derivatives on the selective inhibition of 5α-reductase 2 activity. Current Enzyme Inhibition,15(3) 179-189",https://www.scopus.com/record/display.url?eid=2-s2.0-85083483546&origin=resultslist,10.2174/1573408015666191105144355,Article,,2-s2.0-85083483546,-,Universidad Autónoma Metropolitana| Hospital General de Mexico| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505032| 505011| 505023,Medical| Academic,4.0,60010210| 60032442| 60015684| 60019176,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Hospital General de Mexico| Instituto Politécnico Nacional,7004658688,42661616400,7004658688,-,Mexico,1.0,1303| 1313| 3002,Biochemistry| Molecular Medicine| Drug Discovery,5,Life Sciences & Medicine,537| 507| 532,Pharmacy & Pharmacology| Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,32| 31| 34,Biomedical And Clinical Sciences| Biological Sciences| Chemical Sciences,3101| 3404| 3214,Biochemistry and cell biology| Medicinal and biomolecular chemistry| Pharmacology and pharmaceutical sciences,SDG 3,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Definitive,2019.0,2.0,N/A,"Cabeza, M.| Bautista, L.| Bratoeff, E.| Soriano, J.| Heuze, Y.",Universidad Autónoma Metropolitana| Hospital General de Mexico| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
"Heuze, Y.",New Nonsteroidal Molecules as Blockers of the Steroidogenic Pathway,"Piermattey, J.H.| Ahumedo, M.| Heuze, Y.| Soriano, J.| Cabeza, M.",5.0,57200364425| 36024964500| 42661616400| 36461838500| 7004658688,2022.0,2022-03-01,Current Enzyme Inhibition,18,1,19-31,-,ISSN-15734080,4700152607.0,Journal,Bentham Science Publishers,English,0.32,77,1.2,84,0.174,84,0.55,11.0,0.0,0.0,12.79,81.0,80.0,0.0,0.0,"Piermattey, J.H., Ahumedo, M., Heuze, Y. and 2 more (...) (2022).New Nonsteroidal Molecules as Blockers of the Steroidogenic Pathway. Current Enzyme Inhibition,18(1) 19-31",https://www.scopus.com/record/display.url?eid=2-s2.0-85131165827&origin=resultslist,10.2174/1573408018666220106151712,Article,,2-s2.0-85131165827,-,Universidad de Cartagena| Universidad Autónoma Metropolitana| Fundación Universitaria Tecnológico Comfenalco,700973| 505017| 718694,Academic,3.0,60055678| 60110627| 60010210| 128171681,Universidad de Cartagena| Fundación Universitaria Tecnológico Comfenalco - Cartagena| Universidad Autónoma Metropolitana Unidad Xochimilco| General Hospital of Mexico (SS)c,57200364425,7004658688,7004658688,-,Mexico| Colombia,2.0,1303| 1313| 3002,Biochemistry| Molecular Medicine| Drug Discovery,5,Life Sciences & Medicine,537| 532| 507,Pharmacy & Pharmacology| Medicine| Biological Sciences,34| 32,Medical and Health| Life Sciences,34| 31| 32,Chemical Sciences| Biological Sciences| Biomedical And Clinical Sciences,3101| 3214| 3404,Biochemistry and cell biology| Pharmacology and pharmaceutical sciences| Medicinal and biomolecular chemistry,-,Genetic Insights into Intersex Conditions and Disorders,720,31.655,Therapeutic Potential of 5α-Reductase Inhibitors,14017,50.374,Defensible,2022.0,0.0,N/A,"Piermattey, J.H.| Ahumedo, M.| Heuze, Y.| Soriano, J.| Cabeza, M.",Universidad de Cartagena| Universidad Autónoma Metropolitana| Fundación Universitaria Tecnológico Comfenalco,Mexico| Colombia,0
