Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Acevedo, R.",A comparison of feature extraction strategies using wavelet dictionaries and feature selection methods for single trial P300-based BCI,"Acevedo, R.| Atum, Y.| Gareis, I.| Biurrun Manresa, J.| Medina Bañuelos, V.| Rufiner, L.",6.0,23049039700| 36812762000| 36813423900| 35321915300| 7005255945| 6602776687,2019.0,2019-03-12,Medical and Biological Engineering and Computing,57,3,589-600,-,ISSN-01400118,17979.0,Journal,Springer Verlag,English,1.05,28,4.1,30,0.552,42,1.43,45.0,12.0,0.45,13.31,36.0,50.0,0.0,0.0,"Acevedo, R., Atum, Y., Gareis, I. and 3 more (...) (2019).A comparison of feature extraction strategies using wavelet dictionaries and feature selection methods for single trial P300-based BCI. Medical and Biological Engineering and Computing,57(3) 589-600",https://www.scopus.com/record/display.url?eid=2-s2.0-85054292101&origin=resultslist,10.1007/s11517-018-1898-9,Article,Green,2-s2.0-85054292101,-,Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana| Universidad Nacional de Entre Ríos| Universidad Nacional del Litoral,601002| 505017| 713826| 601012,Government| Academic,4.0,60025269| 60004518| 60008547| 60283781| 60028381,Universidad Nacional de Entre Rios| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional del Litoral| Instituto de Investigación y Desarrollo en Bioingeniería y Bioinformática| Universidad Autónoma Metropolitana -Unidad Iztapalapa,23049039700,6602776687,23049039700,-,Mexico| Argentina,2.0,1706| 2204,Computer Science Applications| Biomedical Engineering,2,Engineering & Technology,507| 213| 212,Biological Sciences| Data Science| Computer Science & Information Systems,38| 36,Computer Science| Engineering,46| 40,Information And Computing Sciences| Engineering,4603| 4611| 4003,Computer vision and multimedia computation| Machine learning| Biomedical engineering,-,Brain-Computer Interface Technologies,476,90.255,Brain-Computer Interface Systems,24,99.621,Definitive,2019.0,12.0,N/A,"Acevedo, R.| Atum, Y.| Gareis, I.| Biurrun Manresa, J.| Medina Bañuelos, V.| Rufiner, L.",Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana| Universidad Nacional de Entre Ríos| Universidad Nacional del Litoral,Mexico| Argentina,0
