Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Basilio-Brito, A.",One-Step Ni-Co Alloy Nanoparticles Electrodeposition from Leach Liquor of Spent Ni-MH Batteries Using a Deep Eutectic Solvent and Its Use Towards Urea Electrooxidation,"Basilio-Brito, A.| Landa-Castro, M.| Sánchez-Ortiz, W.| Rivera-Hernández, S.| Romero-Romo, M.| Arce-Estrada, E.| Aldana-González, J.| Palomar-Pardavé, M.",8.0,58592767700| 57215664864| 56492999600| 56664376400| 6602576873| 8413430200| 55842149700| 6603788018,2023.0,2023-11-01,Electrocatalysis,14,6,869-874,-,ISSN-18682529,19600157794.0,Journal,Springer,English,0.55,59,4.8,48,0.546,54,1.5,31.0,7.0,0.48,14.52,31.0,49.0,0.0,0.0,"Basilio-Brito, A., Landa-Castro, M., Sánchez-Ortiz, W. and 5 more (...) (2023).One-Step Ni-Co Alloy Nanoparticles Electrodeposition from Leach Liquor of Spent Ni-MH Batteries Using a Deep Eutectic Solvent and Its Use Towards Urea Electrooxidation. Electrocatalysis,14(6) 869-874",https://www.scopus.com/record/display.url?eid=2-s2.0-85171420712&origin=resultslist,10.1007/s12678-023-00842-x,Article,,2-s2.0-85171420712,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 130210267| 60020223| 60019176| 60006489,Universidad Autónoma Metropolitana - Azcapotzalco| Ecatepec de Morelos| Universidad Tecnológica de México| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas,58592767700,6603788018,55842149700| 6603788018,-,Mexico,1.0,1603,Electrochemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3406,Physical chemistry,-,Innovative Electrocatalysts for Energy Conversion Applications,242,99.869,Catalytic Innovations in Urea Electrooxidation Processes,60343,94.143,Definitive,2023.0,7.0,N/A,"Basilio-Brito, A.| Landa-Castro, M.| Sánchez-Ortiz, W.| Rivera-Hernández, S.| Romero-Romo, M.| Arce-Estrada, E.| Aldana-González, J.| Palomar-Pardavé, M.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
