Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Márquez-Sánchez, C.",New “full-bridge buck inverter–DC motor” system: Steady-state and dynamic analysis and experimental validation,"Hernández-Márquez, E.| Avila-Rea, C.A.| García-Sánchez, J.R.| Silva-Ortigoza, R.| Marciano-Melchor, M.| Marcelino-Aranda, M.| Roldán-Caballero, A.| Márquez-Sánchez, C.",8.0,57193132809| 57202766186| 55792017500| 8730869500| 9632344200| 55191299100| 57211515302| 55840000300,2019.0,2019-01-01,Electronics (Switzerland),8,11,-,1216,ISSN-20799292,21100829272.0,Journal,MDPI AG,English,1.12,24,1.9,57,0.303,50,1.2,31.0,14.0,0.46,13.18,33.0,49.0,0.0,0.0,"Hernández-Márquez, E., Avila-Rea, C.A., García-Sánchez, J.R. and 5 more (...) (2019).New “full-bridge buck inverter–DC motor” system: Steady-state and dynamic analysis and experimental validation. Electronics (Switzerland),8(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85074285016&origin=resultslist,10.3390/electronics8111216,Article,Gold|Green,2-s2.0-85074285016,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,101688147| 60019176| 60112837,Instituto Tecnológico Superior de Poza Rica| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana-Lerma,57193132809,55840000300,8730869500,-,Mexico,1.0,1705| 1708| 1711| 2207| 2208,Computer Networks and Communications| Hardware and Architecture| Signal Processing| Control and Systems Engineering| Electrical and Electronic Engineering,2,Engineering & Technology,221| 249| 212| 213,Engineering - Electrical & Electronic| Engineering - Petroleum| Computer Science & Information Systems| Data Science,36| 38,Engineering| Computer Science,40,Engineering,4009| 4008| 4006,"Electronics, sensors and digital hardware| Electrical engineering| Communications engineering",-,Power Conversion and Management,295,79.595,Control Strategies for DC Motor and Buck Converter Systems,85609,65.251,Definitive,2019.0,14.0,N/A,"Hernández-Márquez, E.| Avila-Rea, C.A.| García-Sánchez, J.R.| Silva-Ortigoza, R.| Marciano-Melchor, M.| Marcelino-Aranda, M.| Roldán-Caballero, A.| Márquez-Sánchez, C.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
