Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Magdalena Santos-Rodriguez, M.",A stochastic optimization approach for the design of organic fluid mixtures for low-temperature heat recovery,"Magdalena Santos-Rodriguez, M.| Flores-Tlacuahuac, A.| Zavala, V.M.",3.0,57194009862| 8942325700| 8298282200,2017.0,2017-01-01,Applied Energy,198,-,145-159,-,ISSN-03062619,28801.0,Journal,Elsevier Ltd,English,2.81,3,12.9,1,3.162,1,1.43,52.0,21.0,1.05,12.36,26.0,28.0,0.0,0.0,"Magdalena Santos-Rodriguez, M., Flores-Tlacuahuac, A., Zavala, V.M. (2017).A stochastic optimization approach for the design of organic fluid mixtures for low-temperature heat recovery. Applied Energy,198145-159",https://www.scopus.com/record/display.url?eid=2-s2.0-85018361114&origin=resultslist,10.1016/j.apenergy.2017.04.047,Article,,2-s2.0-85018361114,-,University of Wisconsin-Madison| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,508359| 505017| 505012,Academic,3.0,60023193| 60007966| 60032179| 60153131,Universidad Autónoma Metropolitana - Azcapotzalco| Tecnológico de Monterrey| University of Wisconsin-Madison| UW-Madison College of Engineering,57194009862,8298282200,8298282200,-,Mexico| United States,2.0,2100| 2105| 2210| 2215| 2308,"General Energy| Renewable Energy, Sustainability and the Environment| Mechanical Engineering| Building and Construction| Management, Monitoring, Policy and Law",3| 2,Social Sciences & Management| Engineering & Technology,220| 106| 249| 222| 424| 221,Engineering - Civil & Structural| Architecture| Engineering - Petroleum| Engineering - Mechanical| Environmental Sciences| Engineering - Electrical & Electronic,36| 37,Engineering| Physical Sciences,33| 40| 38,Built Environment And Design| Engineering| Economics,-,-,SDG 9,Energy Systems and Refrigeration,367,93.133,Organic Rankine Cycle Applications in Waste Heat Recovery,343,99.414,Definitive,2017.0,21.0,N/A,"Magdalena Santos-Rodriguez, M.| Flores-Tlacuahuac, A.| Zavala, V.M.",University of Wisconsin-Madison| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico| United States,0
"Magdalena Santos-Rodriguez, M.",Robust optimal design of working fluids for sustainable low temperature energy recovery under uncertain conditions,"Magdalena Santos-Rodriguez, M.| Flores-Tlacuahuac, A.| Gutierrez-Limon, M.A.| Lozano-Garcia, F.",4.0,57194009862| 8942325700| 55203653400| 53984947200,2017.0,2017-12-20,International Journal of Chemical Reactor Engineering,15,6,-,20170091,ISSN-15426580,130033.0,Journal,Walter de Gruyter GmbH,English,0.49,64,1.3,56,0.306,51,0.96,32.0,2.0,0.0,10.49,67.0,72.0,0.0,0.0,"Magdalena Santos-Rodriguez, M., Flores-Tlacuahuac, A., Gutierrez-Limon, M.A. and 1 more (...) (2017).Robust optimal design of working fluids for sustainable low temperature energy recovery under uncertain conditions. International Journal of Chemical Reactor Engineering,15(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85037828626&origin=resultslist,10.1515/ijcre-2017-0091,Article,,2-s2.0-85037828626,-,Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,505017| 505012,Academic,2.0,60023193| 60007966,Universidad Autónoma Metropolitana - Azcapotzalco| Tecnológico de Monterrey,57194009862,53984947200,8942325700,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 9| SDG 13,Energy Systems and Refrigeration,367,93.133,Organic Rankine Cycle Applications in Waste Heat Recovery,343,99.414,Definitive,2017.0,2.0,N/A,"Magdalena Santos-Rodriguez, M.| Flores-Tlacuahuac, A.| Gutierrez-Limon, M.A.| Lozano-Garcia, F.",Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
