Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Alducín-Castillo, J.",A CMOS Low-Voltage Super Follower Using Quasi-Floating Gate Techniques,"Ocampo-Hidalgo, J.J.| Alducín-Castillo, J.| Vázquez-Álvarez, I.| Oliva-Moreno, L.N.| Molinar-Solís, J.E.",5.0,13806065600| 57189693524| 26025761300| 16643221900| 8558141600,2018.0,2018-06-30,"Journal of Circuits, Systems and Computers",27,7,-,1850111,ISSN-02181266,26046.0,Journal,World Scientific Publishing Co. Pte Ltd,English,0.52,63,1.5,58,0.22,62,1.27,31.0,10.0,0.37,10.79,41.0,54.0,0.0,0.0,"Ocampo-Hidalgo, J.J., Alducín-Castillo, J., Vázquez-Álvarez, I. and 2 more (...) (2018).A CMOS Low-Voltage Super Follower Using Quasi-Floating Gate Techniques. Journal of Circuits, Systems and Computers,27(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85034613494&origin=resultslist,10.1142/S0218126618501116,Article,,2-s2.0-85034613494,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176| 116791321,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional| Instituto Tecnológico de Ciudad Guzmán,13806065600,8558141600,13806065600,-,Mexico,1.0,1708| 2208,Hardware and Architecture| Electrical and Electronic Engineering,2,Engineering & Technology,249| 221| 212,Engineering - Petroleum| Engineering - Electrical & Electronic| Computer Science & Information Systems,38| 36,Computer Science| Engineering,40,Engineering,4008| 4009,"Electrical engineering| Electronics, sensors and digital hardware",-,Innovative Circuit Designs for Enhanced Signal Processing,222,39.765,High Performance CMOS Operational Amplifiers and Circuits,5277,87.218,Definitive,2018.0,10.0,N/A,"Ocampo-Hidalgo, J.J.| Alducín-Castillo, J.| Vázquez-Álvarez, I.| Oliva-Moreno, L.N.| Molinar-Solís, J.E.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
