Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Aguirre-Perez, A.",Machine learning assisted GaAsN circular polarimeter,"Aguirre-Perez, A.| Joshya, R.S.| Carrère, H.| Marie, X.| Amand, T.| Balocchi, A.| Kunold, A.",7.0,57313445600| 56081032500| 36020979600| 57203213431| 56261448500| 56110290900| 6602401924,2022.0,2022-04-01,Journal of Optics (United Kingdom),24,4,-,045201,ISSN-20408978,19700189500.0,Journal,IOP Publishing Ltd,English,0.82,41,4.1,45,0.558,38,0.96,16.0,1.0,0.08,12.46,70.0,77.0,0.0,0.0,"Aguirre-Perez, A., Joshya, R.S., Carrère, H. and 4 more (...) (2022).Machine learning assisted GaAsN circular polarimeter. Journal of Optics (United Kingdom),24(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85127058648&origin=resultslist,10.1088/2040-8986/ac3f92,Article,Green,2-s2.0-85127058648,-,Universidad Autónoma Metropolitana| CNRS| Institut national des sciences appliquées de Toulouse| Université Fédérale Toulouse Midi-Pyrénées| Université Paul Sabatier Toulouse III,505017| 314004| 703002| 703007| 702993,Government| Academic,5.0,60023193| 60122715| 60027245| 60024614| 60008134,Universidad Autónoma Metropolitana - Azcapotzalco| Laboratoire de Physique et Chimie des Nano-objets| Université de Toulouse| INSA Toulouse| CNRS Centre National de la Recherche Scientifique,57313445600,6602401924,6602401924,-,Mexico| France,2.0,2504| 3107,"Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439| 433,Physics & Astronomy| Materials Science,37| 36,Physical Sciences| Engineering,40| 51,Engineering| Physical Sciences,4013| 4099| 5102,"Geomatic engineering| Other engineering| Atomic, molecular and optical physics",-,Quantum Well Structures in Silicon Devices,239,33.028,Spin Dynamics and Transport in Quantum Systems,665,83.708,Very Good,2022.0,1.0,N/A,"Aguirre-Perez, A.| Joshya, R.S.| Carrère, H.| Marie, X.| Amand, T.| Balocchi, A.| Kunold, A.",Universidad Autónoma Metropolitana| CNRS| Institut national des sciences appliquées de Toulouse| Université Fédérale Toulouse Midi-Pyrénées| Université Paul Sabatier Toulouse III,Mexico| France,0
