Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Soto, G.",CFD modelling of two-phase gas–liquid annular flow in terms of void fraction for vertical down- and up-ward flow,"Pinilla, A.| Guerrero, E.| Henao, D.H.| Reyes, D.V.| Pereyra, E.| Soto, G.| Ratkovich, N.",7.0,57195285872| 57525058500| 57221963496| 57221970274| 36239894000| 6506479456| 57201181843,2019.0,2019-11-01,SN Applied Sciences,1,11,-,1382,ISSN-25233971,21101037132.0,Journal,Springer Nature,English,-,-,-,-,-,-,0.4,17.0,11.0,0.41,12.34,38.0,52.0,0.0,0.0,"Pinilla, A., Guerrero, E., Henao, D.H. and 4 more (...) (2019).CFD modelling of two-phase gas–liquid annular flow in terms of void fraction for vertical down- and up-ward flow. SN Applied Sciences,1(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85099376028&origin=resultslist,10.1007/s42452-019-1430-3,Article,Bronze,2-s2.0-85099376028,-,Universidad Autónoma Metropolitana| Universidad de los Andes Colombia| University of Tulsa,505017| 604002| 508354,Academic,3.0,60052106| 60015573| 60150155| 60112837,"Universidad de Los Andes, Colombia| The University of Tulsa| TU College of Engineering and Computer Science| Universidad Autónoma Metropolitana-Lerma",57195285872,57201181843,57201181843,-,Mexico| United States| Colombia,3.0,1500| 1900| 2200| 2300| 2500| 3100,General Chemical Engineering| General Earth and Planetary Sciences| General Engineering| General Environmental Science| General Materials Science| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,439| 416| 249| 424| 219| 451| 433| 450,Physics & Astronomy| Earth & Marine Sciences| Engineering - Petroleum| Environmental Sciences| Engineering - Chemical| Geophysics| Materials Science| Geology,36| 37,Engineering| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Electrostatic Separation and Two-Phase Flow Dynamics,1148,22.433,Two-Phase Flow Modeling and Dynamics,3735,91.697,Very Good,2019.0,11.0,N/A,"Pinilla, A.| Guerrero, E.| Henao, D.H.| Reyes, D.V.| Pereyra, E.| Soto, G.| Ratkovich, N.",Universidad Autónoma Metropolitana| Universidad de los Andes Colombia| University of Tulsa,Mexico| United States| Colombia,0
