Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Stephan-Otto, E.","Soil contribution to CO2 fluxes in Chinampa ecosystems, Mexico","Ikkonen, E.| García-Calderón, N.E.| Stephan-Otto, E.| Fuentes-Romero, E.| Ibáñez-Huerta, A.| Krasilnikov, P.",6.0,9041915500| 56225871700| 56904201400| 23484935100| 35784603500| 57218714626,2020.0,2020-07-02,Spanish Journal of Soil Science,10,2,154-169,-,ISSN-22536574,21100399434.0,Journal,Universia,English,0.43,69,1.1,68,0.316,61,1.21,40.0,4.0,0.08,12.77,58.0,75.0,0.0,0.0,"Ikkonen, E., García-Calderón, N.E., Stephan-Otto, E. and 3 more (...) (2020).Soil contribution to CO2 fluxes in Chinampa ecosystems, Mexico. Spanish Journal of Soil Science,10(2) 154-169",https://www.scopus.com/record/display.url?eid=2-s2.0-85088051740&origin=resultslist,10.3232/SJSS.2020.V10.N2.04,Article,Hybrid gold,2-s2.0-85088051740,-,"Universidad Autónoma Metropolitana| RAS - Karelian Research Centre| Russian Academy of Sciences| RAS - Institute of Biology, Karelian Research Centre| Lomonosov Moscow State University| Universidad Nacional Autónoma de México",505017| 705583| 331046| 719243| 331011| 505023,Government| Academic,6.0,60021331| 60105143| 60096197| 60172283| 60010210| 60007457,"Russian Academy of Sciences| Institute of Biology KarRC RAS| Karelian Research Centre, Russian Academy of Sciences| UNAM campus Juriquilla| Universidad Autónoma Metropolitana Unidad Xochimilco| Lomonosov Moscow State University",9041915500,57218714626,9041915500,-,Mexico| Russian Federation,2.0,1111,Soil Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41,Environmental Sciences,4104| 4106| 4105,Environmental management| Soil sciences| Pollution and contamination,SDG 13,Soil Carbon Dynamics in Agricultural Ecosystems,20,96.861,Soil Respiration and Carbon Dynamics in Ecosystems,1020,97.91,Very Good,2020.0,4.0,N/A,"Ikkonen, E.| García-Calderón, N.E.| Stephan-Otto, E.| Fuentes-Romero, E.| Ibáñez-Huerta, A.| Krasilnikov, P.","Universidad Autónoma Metropolitana| RAS - Karelian Research Centre| Russian Academy of Sciences| RAS - Institute of Biology, Karelian Research Centre| Lomonosov Moscow State University| Universidad Nacional Autónoma de México",Mexico| Russian Federation,0
