Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Zavala-Vivar, G.",Deviations from Poisson statistics in the spectra of free rectangular thin plates,"López-González, J.L.| Franco-Villafañe, J.A.| Méndez-Sánchez, R.A.| Zavala-Vivar, G.| Flores-Olmedo, E.| Arreola-Lucas, A.| Báez, G.",7.0,57223012712| 36809614300| 57221680249| 57223012447| 55420208100| 56515468700| 15020384600,2021.0,2021-04-01,Physical Review E,103,4,-,043004,ISSN-24700045,21100855841.0,Journal,American Physical Society,English,0.97,34,4.5,12,0.847,21,0.29,8.0,7.0,0.6,8.35,44.0,43.0,0.0,0.0,"López-González, J.L., Franco-Villafañe, J.A., Méndez-Sánchez, R.A. and 4 more (...) (2021).Deviations from Poisson statistics in the spectra of free rectangular thin plates. Physical Review E,103(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85104470523&origin=resultslist,10.1103/PhysRevE.103.043004,Article,Green,2-s2.0-85104470523,34005940,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad Nacional Autónoma de México,505017| 505014| 505023,Academic,3.0,60031335| 60172289| 60023193| 126068933,Universidad Autónoma de San Luis Potosí| Universidad Nacional Autónoma de México Campus Morelos| Universidad Autónoma Metropolitana - Azcapotzalco| Departamento de Matemáticas y Física,57223012712,15020384600,-,-,Mexico,1.0,2613| 3104| 3109,Statistics and Probability| Condensed Matter Physics| Statistical and Nonlinear Physics,2| 4,Engineering & Technology| Natural Sciences,344| 439| 213| 431,Statistics & Operational Research| Physics & Astronomy| Data Science| Mathematics,37,Physical Sciences,49| 40| 51,Mathematical Sciences| Engineering| Physical Sciences,-,-,-,Quantum States and Metamaterials in Superfluid Systems,52,90.778,Quantum Chaos and Billiard Systems in Physics,3376,71.497,Definitive,2021.0,7.0,N/A,"López-González, J.L.| Franco-Villafañe, J.A.| Méndez-Sánchez, R.A.| Zavala-Vivar, G.| Flores-Olmedo, E.| Arreola-Lucas, A.| Báez, G.",Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad Nacional Autónoma de México,Mexico,0
