Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Rosales-Mercado, D.",Mathematical model to estimate volumetric oxygen transfer coeffcient in bioreactors using conformable calculus,"Melgarejo-Torres, R.| Rosales-Mercado, D.| Polo-Labarrios, M.A.| Fernández-Anaya, G.| Morales-Ibarría, M.| Pérez-Vega, S.B.| Arce-Vázquez, M.B.| Palmerín-Carreño, D.M.",8.0,26538839100| 57858970100| 36617848900| 55989735900| 7202590456| 56013658700| 57191829878| 56429712000,2022.0,2022-05-01,Revista Mexicana de Ingeniera Quimica,21,2,-,Bio2701,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.47,66,3.3,51,0.28,61,2.5,63.0,3.0,0.2,14.74,56.0,68.0,0.0,0.0,"Melgarejo-Torres, R., Rosales-Mercado, D., Polo-Labarrios, M.A. and 5 more (...) (2022).Mathematical model to estimate volumetric oxygen transfer coeffcient in bioreactors using conformable calculus. Revista Mexicana de Ingeniera Quimica,21(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85136556753&origin=resultslist,10.24275/rmiq/Bio2701,Article,Hybrid gold,2-s2.0-85136556753,-,Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA)| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro| Universidad Autónoma de Chihuahua,505017| 702731| 505023| 505048| 713589,Academic,5.0,60024080| 60032442| 60011923| 60022916| 128497912| 60020052,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México| Universidad Iberoamericana| Universidad Autónoma de Chihuahua| Technological Institute for Higher Studies of Ecatepec| Universidad Autónoma de Querétaro,26538839100,56429712000,56429712000,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,30| 40| 31,"Agricultural, Veterinary And Food Sciences| Engineering| Biological Sciences",3006| 3106| 4004,Food sciences| Industrial biotechnology| Chemical engineering,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Mass Transfer Dynamics in Bioreactor Systems,12880,82.344,Defensible,2022.0,3.0,N/A,"Melgarejo-Torres, R.| Rosales-Mercado, D.| Polo-Labarrios, M.A.| Fernández-Anaya, G.| Morales-Ibarría, M.| Pérez-Vega, S.B.| Arce-Vázquez, M.B.| Palmerín-Carreño, D.M.",Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA)| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro| Universidad Autónoma de Chihuahua,Mexico,0
