Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Gutierrez, A.",On the interaction of thiophene and zeolite-y in the thiophene-based oligomers formation,"Rivera, V.M.| Suárez-Méndez, A.| Pascual-Mathey, L.I.| Gutierrez, A.| Vera, M.A.| Fuentes, G.A.",6.0,57192169689| 57211395770| 56394662600| 57211513169| 55398162500| 7006797776,2020.0,2020-01-01,Revista Mexicana de Ingeniera Quimica,19,1,471-479,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.84,41,2.2,53,0.288,57,1.01,30.0,3.0,0.2,14.64,62.0,65.0,0.0,0.0,"Rivera, V.M., Suárez-Méndez, A., Pascual-Mathey, L.I. and 3 more (...) (2020).On the interaction of thiophene and zeolite-y in the thiophene-based oligomers formation. Revista Mexicana de Ingeniera Quimica,19(1) 471-479",https://www.scopus.com/record/display.url?eid=2-s2.0-85073743461&origin=resultslist,10.24275/rmiq/Mat617,Article,Hybrid gold,2-s2.0-85073743461,-,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60007909| 60028381,Universidad Veracruzana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57192169689,7006797776,57192169689,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 30| 31,"Engineering| Agricultural, Veterinary And Food Sciences| Biological Sciences",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,-,Catalytic Innovations in Hydrogenation and Desulfurization,1180,44.016,Adsorption Mechanisms for Sulfur Compound Removal,9377,93.597,Very Good,2020.0,3.0,N/A,"Rivera, V.M.| Suárez-Méndez, A.| Pascual-Mathey, L.I.| Gutierrez, A.| Vera, M.A.| Fuentes, G.A.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
