Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Ruiz-Lara, A.",Proteomic analysis of the response of Rhizopus oryzae ENHE to pentachlorophenol: Understanding the mechanisms for tolerance and degradation of this toxic compound,"Ruiz-Lara, A.| Fierro, F.| Carrasco, U.| Oria, J.A.| Tomasini, A.",5.0,57215994636| 56002682200| 57215087007| 57215095874| 6603901852,2020.0,2020-08-01,Process Biochemistry,95,-,242-250,-,ISSN-13595113,16134.0,Journal,Elsevier Ltd,English,1,32,5.6,27,0.689,40,0.96,27.0,9.0,0.29,13.72,42.0,59.0,0.0,0.0,"Ruiz-Lara, A., Fierro, F., Carrasco, U. and 2 more (...) (2020).Proteomic analysis of the response of Rhizopus oryzae ENHE to pentachlorophenol: Understanding the mechanisms for tolerance and degradation of this toxic compound. Process Biochemistry,95242-250",https://www.scopus.com/record/display.url?eid=2-s2.0-85079845473&origin=resultslist,10.1016/j.procbio.2020.02.016,Article,,2-s2.0-85079845473,-,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,505017| 505041,Academic| Government,2.0,60028381| 60004914| 60013839,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Pediatría| Secretaria de Salud,57215994636,6603901852,6603901852,-,Mexico,1.0,1303| 1502| 2402,Biochemistry| Bioengineering| Applied Microbiology and Biotechnology,2| 5,Engineering & Technology| Life Sciences & Medicine,507| 219,Biological Sciences| Engineering - Chemical,36| 32,Engineering| Life Sciences,31,Biological Sciences,3101| 3106,Biochemistry and cell biology| Industrial biotechnology,-,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Pentachlorophenol's Impact on Cellular Mechanisms,39917,71.264,Defensible,2020.0,9.0,N/A,"Ruiz-Lara, A.| Fierro, F.| Carrasco, U.| Oria, J.A.| Tomasini, A.",Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,Mexico,0
