Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Hernández-Torres, J.","Effect of ultrasonic treatment on the morphological, physicochemical, functional, and rheological properties of starches with different granule size","Carmona-García, R.| Bello-Pérez, L.A.| Aguirre-Cruz, A.| Aparicio-Saguilán, A.| Hernández-Torres, J.| Alvarez-Ramirez, J.",6.0,56002758000| 7003824557| 9733053500| 8976661400| 16024672100| 55399527300,2016.0,2016-09-01,Starch/Staerke,68,9-10,972-979,-,ISSN-00389056,26489.0,Journal,Wiley-VCH Verlag,English,1,28,2.7,31,0.604,32,3.09,122.0,106.0,2.05,9.27,4.0,13.0,0.0,0.0,"Carmona-García, R., Bello-Pérez, L.A., Aguirre-Cruz, A. and 3 more (...) (2016).Effect of ultrasonic treatment on the morphological, physicochemical, functional, and rheological properties of starches with different granule size. Starch/Staerke,68(9-10) 972-979",https://www.scopus.com/record/display.url?eid=2-s2.0-84985990216&origin=resultslist,10.1002/star.201600019,Article,,2-s2.0-84985990216,-,Universidad Autónoma Metropolitana| Universidad del Papaloapan| Instituto Politécnico Nacional| Universidad Veracruzana,505017| 714298| 505011| 505056,Academic,4.0,114464659| 60019176| 60084236| 60007909| 60028381,Instituto Tecnológico de Tuxtepec| Instituto Politécnico Nacional| Universidad del Papaloapan| Universidad Veracruzana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56002758000,55399527300,9733053500,-,Mexico,1.0,1106| 1605,Food Science| Organic Chemistry,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,502| 409| 249,Agriculture & Forestry| Chemistry| Engineering - Petroleum,37| 32,Physical Sciences| Life Sciences,30| 40,"Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006,Chemical engineering| Food sciences,-,Starch Properties and Applications in Food Science,737,83.584,Starch Nanoparticles: Properties and Applications,39240,94.21,Very Good,2016.0,106.0,N/A,"Carmona-García, R.| Bello-Pérez, L.A.| Aguirre-Cruz, A.| Aparicio-Saguilán, A.| Hernández-Torres, J.| Alvarez-Ramirez, J.",Universidad Autónoma Metropolitana| Universidad del Papaloapan| Instituto Politécnico Nacional| Universidad Veracruzana,Mexico,0
