Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Gómez-Ruizy, L.",Iron binding and antithrombotic peptides released during the fermentation of milk by Lactobacillus casei shirota,"Guzmán-Rodríguez, F.| Gómez-Ruizy, L.| Rodríguez-Serrano, G.| Alatorre-Santamaría, S.| García-Garibay, M.| Cruz-Guerrero, W.A.",6.0,57201800493| 57210645824| 6505895038| 17344920200| 56013568800| 57210643669,2019.0,2019-09-01,Revista Mexicana de Ingeniera Quimica,18,3,1161-1166,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.58,59,1.7,57,0.277,55,1.16,49.0,10.0,0.38,13.0,40.0,54.0,0.0,0.0,"Guzmán-Rodríguez, F., Gómez-Ruizy, L., Rodríguez-Serrano, G. and 3 more (...) (2019).Iron binding and antithrombotic peptides released during the fermentation of milk by Lactobacillus casei shirota. Revista Mexicana de Ingeniera Quimica,18(3) 1161-1166",https://www.scopus.com/record/display.url?eid=2-s2.0-85071176877&origin=resultslist,10.24275/uam/izt/dcbi/revmexingquim/2019v18n3/Guzman,Article,Hybrid gold,2-s2.0-85071176877,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60112837,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana-Lerma,57201800493,57210643669,57210643669,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,-,Bioactive Peptides and Antioxidant Properties in Health,953,73.578,Bioactive Peptides in Health and Nutrition,1303,99.388,Definitive,2019.0,10.0,N/A,"Guzmán-Rodríguez, F.| Gómez-Ruizy, L.| Rodríguez-Serrano, G.| Alatorre-Santamaría, S.| García-Garibay, M.| Cruz-Guerrero, W.A.",Universidad Autónoma Metropolitana,Mexico,0
