Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Haro, C.",Effect of the rotating reference frame size for simulating a mixing straight-blade impeller in a baffled stirred tank,"De La Concha-Gómez, A.D.| Ramírez-Muñoz, J.| Márquez-Baños, V.E.| Haro, C.| Alonso-Gómez, A.R.",5.0,57195330441| 57208635669| 56310189600| 57210634776| 25651372800,2019.0,2019-09-01,Revista Mexicana de Ingeniera Quimica,18,3,1143-1160,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.58,59,1.7,57,0.277,55,1.06,50.0,14.0,0.46,13.0,33.0,49.0,0.0,0.0,"De La Concha-Gómez, A.D., Ramírez-Muñoz, J., Márquez-Baños, V.E. and 2 more (...) (2019).Effect of the rotating reference frame size for simulating a mixing straight-blade impeller in a baffled stirred tank. Revista Mexicana de Ingeniera Quimica,18(3) 1143-1160",https://www.scopus.com/record/display.url?eid=2-s2.0-85071187475&origin=resultslist,10.24275/uam/izt/dcbi/revmexingquim/2019v18n3/DeLaConcha,Article,Hybrid gold,2-s2.0-85071187475,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60024080,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana Unidad Cuajimalpa,57195330441,25651372800,57208635669,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Definitive,2019.0,14.0,N/A,"De La Concha-Gómez, A.D.| Ramírez-Muñoz, J.| Márquez-Baños, V.E.| Haro, C.| Alonso-Gómez, A.R.",Universidad Autónoma Metropolitana,Mexico,0
