Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Martínez-Rico, M.",Synthesis and characterization of cerium and aluminium oxides and catalytic evaluation in the dehydration of glycerol,"Martínez-Rico, M.| Aguilar-Pliego, J.| Pérez-Pariente, J.| Márquez, C.| Viniegra, M.| Martín, N.",6.0,57203847031| 56013754600| 7005228592| 6701520022| 6603691722| 7401810376,2018.0,2018-05-01,Revista Mexicana de Ingeniera Quimica,17,2,523-532,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.59,59,1.4,59,0.269,57,0.93,36.0,6.0,0.55,10.99,51.0,45.0,0.0,0.0,"Martínez-Rico, M., Aguilar-Pliego, J., Pérez-Pariente, J. and 3 more (...) (2018).Synthesis and characterization of cerium and aluminium oxides and catalytic evaluation in the dehydration of glycerol. Revista Mexicana de Ingeniera Quimica,17(2) 523-532",https://www.scopus.com/record/display.url?eid=2-s2.0-85053142649&origin=resultslist,10.24275/uam/izt/dcbi/revmexingquim/2018v17n2/Martinez,Article,,2-s2.0-85053142649,-,CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana,312004| 715433| 505017,Academic| Government,3.0,60023193| 60006754| 60021246| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Consejo Superior de Investigaciones Científicas| CSIC - Instituto de Catálisis y Petroleoquímica (ICP)| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57203847031,7401810376,56013754600,-,Spain| Mexico,2.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 30| 31,"Engineering| Agricultural, Veterinary And Food Sciences| Biological Sciences",3006| 4004| 3106,Food sciences| Chemical engineering| Industrial biotechnology,-,Biodiesel Production and Environmental Impacts,406,89.928,Catalytic Pathways for Glycerol Conversion to Value-Added Products,9227,96.174,Very Good,2018.0,6.0,N/A,"Martínez-Rico, M.| Aguilar-Pliego, J.| Pérez-Pariente, J.| Márquez, C.| Viniegra, M.| Martín, N.",CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana,Spain| Mexico,0
