Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Castillo-Campos, E.",Modification of wettability and reduction of interfacial tension mechanisms involved in the release and enhanced biodegradation of heavy oil by a biosurfactant,"Castillo-Campos, E.| Mugica-Álvarez, V.| Roldán-Carillo, T.G.| Olguín-Lora, P.| Castorena-Cortés, G.T.",5.0,57465181100| 57204835583| 14027094400| 6508085997| 28067458000,2021.0,2021-09-01,Revista Mexicana de Ingeniera Quimica,20,3,-,IA2427,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.53,62,2.9,52,0.3,59,0.44,15.0,5.0,0.35,14.25,51.0,57.0,0.0,0.0,"Castillo-Campos, E., Mugica-Álvarez, V., Roldán-Carillo, T.G. and 2 more (...) (2021).Modification of wettability and reduction of interfacial tension mechanisms involved in the release and enhanced biodegradation of heavy oil by a biosurfactant. Revista Mexicana de Ingeniera Quimica,20(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85125180418&origin=resultslist,10.24275/RMIQ/IA2427,Article,Hybrid gold,2-s2.0-85125180418,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Mexicano del Petroleo,505017| 505011| 505005,Academic| Government,3.0,60023193| 60019271| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Mexicano Del Petroleo| Instituto Politécnico Nacional,57465181100,28067458000,28067458000,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 30| 31,"Engineering| Agricultural, Veterinary And Food Sciences| Biological Sciences",3006| 4004| 3106,Food sciences| Chemical engineering| Industrial biotechnology,SDG 15,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Biosurfactants and Their Environmental Applications,1017,98.768,Very Good,2021.0,5.0,N/A,"Castillo-Campos, E.| Mugica-Álvarez, V.| Roldán-Carillo, T.G.| Olguín-Lora, P.| Castorena-Cortés, G.T.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Mexicano del Petroleo,Mexico,0
