Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Beatriz Mota Aragón, M.",An econometric approach for the estimation of the mexican yield curves volatility index,"del Castillo Penna, R.Á.| Mora, J.A.N.| Beatriz Mota Aragón, M.",3.0,57218909266| 20434025900| 57218906596,2020.0,2020-01-01,Contaduria y Administracion,65,3,-,-,ISSN-01861042,21100379744.0,Journal,Universidad Nacional Autonoma de Mexico,English,0.71,50,1.3,62,0.236,61,0.09,8.0,0.0,0.0,8.78,83.0,78.0,0.0,0.0,"del Castillo Penna, R.Á., Mora, J.A.N., Beatriz Mota Aragón, M. (2020).An econometric approach for the estimation of the mexican yield curves volatility index. Contaduria y Administracion,65(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85090720398&origin=resultslist,10.22201/fca.24488410e.2020.2377,Article,Gold,2-s2.0-85090720398,-,Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,505017| 505012,Academic,2.0,60007966| 60014923,Tecnológico de Monterrey| Universidad Autónoma Metropolitana,57218909266,57218906596,57218906596,-,Mexico,1.0,1400,"General Business,Management and Accounting",3,Social Sciences & Management,308,Business & Management Studies,35,Business and Economics,35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability",-,Volatility and Investor Behavior in Financial Markets,102,96.141,Volatility Dynamics in Financial Markets Models,1205,91.404,Definitive,2020.0,0.0,N/A,"del Castillo Penna, R.Á.| Mora, J.A.N.| Beatriz Mota Aragón, M.",Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
