Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Zamora-Romero, N.",Edge and corner states in two-dimensional finite phononic crystals: Simulation and experimental study,"Martínez-García, S.| Zamora-Romero, N.| Manjarrez-Montañez, B.| Fontes, A.| Quintana-Moreno, M.| Flores-Olmedo, E.| Báez, G.| Méndez-Sánchez, R.A.",8.0,58477341100| 58579186300| 58477306400| 58477499900| 35318175500| 55420208100| 15020384600| 57221680249,2023.0,2023-09-01,Results in Engineering,19,-,-,101272,ISSN-25901230,21100904991.0,Journal,Elsevier B.V.,English,1.55,10,5.8,18,0.794,20,0.25,6.0,5.0,0.47,10.7,38.0,50.0,0.0,0.0,"Martínez-García, S., Zamora-Romero, N., Manjarrez-Montañez, B. and 5 more (...) (2023).Edge and corner states in two-dimensional finite phononic crystals: Simulation and experimental study. Results in Engineering,19",https://www.scopus.com/record/display.url?eid=2-s2.0-85164218836&origin=resultslist,10.1016/j.rineng.2023.101272,Article,Gold|Green,2-s2.0-85164218836,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60172289,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México Campus Morelos,58477341100,57221680249,57221680249,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40,Engineering,-,-,-,Structural Health Monitoring Using Acoustic Techniques,301,82.93,Metamaterials for Enhanced Wave Propagation Control,616,99.488,Definitive,2023.0,5.0,N/A,"Martínez-García, S.| Zamora-Romero, N.| Manjarrez-Montañez, B.| Fontes, A.| Quintana-Moreno, M.| Flores-Olmedo, E.| Báez, G.| Méndez-Sánchez, R.A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
"Zamora-Romero, N.",Frequency filter for elastic bending waves: Poincaré map method and experiment,"Torres-Guzmán, J.C.| Arreola-Lucas, A.| Quintana-Moreno, M.| Zamora-Romero, N.| Flores-Olmedo, E.| Báez, G.| Méndez-Sánchez, R.A.",7.0,55945269800| 56515468700| 35318175500| 58579186300| 55420208100| 15020384600| 57221680249,2021.0,2021-01-01,Journal of Mechanics,37,-,532-542,-,ISSN-17277191,51667.0,Journal,Oxford University Press,English,0.57,59,2.1,51,0.284,63,0.62,12.0,3.0,0.19,10.51,60.0,68.0,0.0,0.0,"Torres-Guzmán, J.C., Arreola-Lucas, A., Quintana-Moreno, M. and 4 more (...) (2021).Frequency filter for elastic bending waves: Poincaré map method and experiment. Journal of Mechanics,37532-542",https://www.scopus.com/record/display.url?eid=2-s2.0-85118104721&origin=resultslist,10.1093/jom/ufab021,Article,Gold,2-s2.0-85118104721,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,117890902| 60028381| 60023193| 60172289,Universidad Politécnica del Estado de Morelos| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México Campus Morelos,55945269800,57221680249,57221680249,-,Mexico,1.0,2210| 2604| 3104,Mechanical Engineering| Applied Mathematics| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,222| 439| 431,Engineering - Mechanical| Physics & Astronomy| Mathematics,36| 37,Engineering| Physical Sciences,40| 49,Engineering| Mathematical Sciences,4901| 4017| 4005,Applied mathematics| Mechanical engineering| Civil engineering,-,Structural Health Monitoring Using Acoustic Techniques,301,82.93,Metamaterials for Enhanced Wave Propagation Control,616,99.488,Very Good,2021.0,3.0,N/A,"Torres-Guzmán, J.C.| Arreola-Lucas, A.| Quintana-Moreno, M.| Zamora-Romero, N.| Flores-Olmedo, E.| Báez, G.| Méndez-Sánchez, R.A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
