Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Loera, O.",Metarhizium robertsii in combination with Trichoderma asperellum reduce the malathion doses used to control ambrosia beetles: the case of Xyleborus affinis,"Reynoso-López, E.A.| Méndez-Hernández, J.E.| Ek-Ramos, J.| Montesinos-Matías, R.| Loera, O.",5.0,57223685041| 55520307200| 6504211175| 55022204300| 56398432300,2021.0,2021-01-01,Biocontrol Science and Technology,31,10,1080-1097,-,ISSN-09583157,36197.0,Journal,Taylor and Francis Ltd.,English,0.88,39,2.7,34,0.408,42,1.19,23.0,9.0,0.75,8.03,38.0,37.0,0.0,0.0,"Reynoso-López, E.A., Méndez-Hernández, J.E., Ek-Ramos, J. and 2 more (...) (2021).Metarhizium robertsii in combination with Trichoderma asperellum reduce the malathion doses used to control ambrosia beetles: the case of Xyleborus affinis. Biocontrol Science and Technology,31(10) 1080-1097",https://www.scopus.com/record/display.url?eid=2-s2.0-85105988662&origin=resultslist,10.1080/09583157.2021.1923656,Article,,2-s2.0-85105988662,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana,505013| 505017,Academic,2.0,60028381| 60025417| 126204304,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Nuevo León| Centro Nacional de Referencia de Control Biológico,57223685041,56398432300,56398432300,-,Mexico,1.0,1102| 1109,Agronomy and Crop Science| Insect Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 30,"Environmental Sciences| Agricultural, Veterinary And Food Sciences",3001| 4104| 4102,Agricultural biotechnology| Environmental management| Ecological applications,SDG 3,Integrating Forestry and Technology for Sustainability,917,64.225,Ambrosia Beetles and Their Impact on Trees,6497,86.699,Very Good,2021.0,9.0,N/A,"Reynoso-López, E.A.| Méndez-Hernández, J.E.| Ek-Ramos, J.| Montesinos-Matías, R.| Loera, O.",Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana,Mexico,0
"Loera, O.","Comparison between superficial and solid-state cultures of Isaria fumosorosea: conidial yields, quality and sensitivity to oxidant conditions","Muñiz-Paredes, F.| Garza-López, P.M.| Viniegra-González, G.| Loera, O.",4.0,57189887084| 41761186700| 7003495000| 56398432300,2016.0,2016-07-01,World Journal of Microbiology and Biotechnology,32,7,-,111,ISSN-09593993,16152.0,Journal,Springer Netherlands,English,0.9,34,3.5,34,0.621,39,1.13,36.0,9.0,0.66,9.15,44.0,39.0,0.0,0.0,"Muñiz-Paredes, F., Garza-López, P.M., Viniegra-González, G. and 1 more (...) (2016).Comparison between superficial and solid-state cultures of Isaria fumosorosea: conidial yields, quality and sensitivity to oxidant conditions. World Journal of Microbiology and Biotechnology,32(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84975744128&origin=resultslist,10.1007/s11274-016-2072-x,Article,,2-s2.0-84975744128,27263006,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,60028381| 60027135,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Hidalgo,57189887084,56398432300,56398432300,-,Mexico,1.0,1305| 1314| 2402,Biotechnology| Physiology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,503| 507,Anatomy & Physiology| Biological Sciences,32,Life Sciences,31,Biological Sciences,3106| 3107,Industrial biotechnology| Microbiology,-,Entomopathogenic Fungi in Biological Control Strategies,1415,16.612,Efficacy of Entomopathogenic Fungi in Pest Control,885,95.312,Definitive,2016.0,9.0,N/A,"Muñiz-Paredes, F.| Garza-López, P.M.| Viniegra-González, G.| Loera, O.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,Mexico,0
"Loera, O.",Fungal Pretreatment of Corn Stover by Fomes sp. EUM1: Simultaneous Production of Readily Hydrolysable Biomass and Useful Biocatalysts,"Méndez-Hernández, J.E.| Loera, O.| Méndez-Hernández, E.M.| Herrera, E.| Arce-Cervantes, O.| Soto-Cruz, N.Ó.",6.0,55520307200| 56398432300| 55938087600| 36662165900| 55681277700| 6506122195,2019.0,2019-09-01,Waste and Biomass Valorization,10,9,2637-2650,-,ISSN-18772641,19600157918.0,Journal,Springer Netherlands,English,1,31,3.6,30,0.569,35,0.48,42.0,9.0,0.27,18.72,42.0,60.0,0.0,0.0,"Méndez-Hernández, J.E., Loera, O., Méndez-Hernández, E.M. and 3 more (...) (2019).Fungal Pretreatment of Corn Stover by Fomes sp. EUM1: Simultaneous Production of Readily Hydrolysable Biomass and Useful Biocatalysts. Waste and Biomass Valorization,10(9) 2637-2650",https://www.scopus.com/record/display.url?eid=2-s2.0-85045287606&origin=resultslist,10.1007/s12649-018-0290-1,Article,,2-s2.0-85045287606,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Juarez del Estado de Durango,505017| 505050| 704853,Academic,3.0,100323163| 60028381| 60014403| 60027135,Instituto Tecnológico de| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Juárez del Estado de Durango| Universidad Autónoma del Estado de Hidalgo,55520307200,6506122195,6506122195,-,Mexico,1.0,2105| 2305| 2311,"Renewable Energy, Sustainability and the Environment| Environmental Engineering| Waste Management and Disposal",2| 3,Engineering & Technology| Social Sciences & Management,221| 424,Engineering - Electrical & Electronic| Environmental Sciences,37| 36,Physical Sciences| Engineering,40,Engineering,4011| 4004,Environmental engineering| Chemical engineering,SDG 7,Biomass Conversion and Catalytic Innovations,49,98.103,Biological Pretreatment for Enhanced Biomass Conversion,56339,85.211,Very Good,2019.0,9.0,N/A,"Méndez-Hernández, J.E.| Loera, O.| Méndez-Hernández, E.M.| Herrera, E.| Arce-Cervantes, O.| Soto-Cruz, N.Ó.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Juarez del Estado de Durango,Mexico,0
"Loera, O.",The endophytic capacity of the entomopathogenic fungus Beauveria bassiana caused inherent physiological response in two barley (Hordeum vulgare) varieties,"Veloz-Badillo, G.M.| Riveros-Ramírez, J.| Angel-Cuapio, A.| Arce-Cervantes, O.| Flores-Chávez, B.| Espitia-López, J.| Loera, O.| Garza-López, P.M.",8.0,57205297729| 57205298264| 56724249000| 55681277700| 8507426000| 56155730800| 6603291244| 41761186700,2019.0,2019-01-01,3 Biotech,9,1,-,12,ISSN-2190572X,21100447128.0,Journal,Springer Verlag,English,0.95,34,3.2,24,0.543,26,1.2,27.0,8.0,0.37,8.11,45.0,54.0,0.0,0.0,"Veloz-Badillo, G.M., Riveros-Ramírez, J., Angel-Cuapio, A. and 5 more (...) (2019).The endophytic capacity of the entomopathogenic fungus Beauveria bassiana caused inherent physiological response in two barley (Hordeum vulgare) varieties. 3 Biotech,9(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85059459633&origin=resultslist,10.1007/s13205-018-1548-9,Article,Bronze,2-s2.0-85059459633,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,60027135| 120427652| 60028381,Universidad Autónoma del Estado de Hidalgo| División de Ingeniería Química y Bioquímica| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57205297729,41761186700,41761186700,-,Mexico,1.0,1101| 1305| 2301,Agricultural and Biological Sciences (miscellaneous)| Biotechnology| Environmental Science (miscellaneous),2| 5,Engineering & Technology| Life Sciences & Medicine,424| 502| 507,Environmental Sciences| Agriculture & Forestry| Biological Sciences,32| 37,Life Sciences| Physical Sciences,30| 31| 32,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Biomedical And Clinical Sciences",3106| 3206| 3001,Industrial biotechnology| Medical biotechnology| Agricultural biotechnology,SDG 2,Entomopathogenic Fungi in Biological Control Strategies,1415,16.612,Beauveria Bassiana in Sustainable Pest Management,51846,90.053,Definitive,2019.0,8.0,N/A,"Veloz-Badillo, G.M.| Riveros-Ramírez, J.| Angel-Cuapio, A.| Arce-Cervantes, O.| Flores-Chávez, B.| Espitia-López, J.| Loera, O.| Garza-López, P.M.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,Mexico,0
"Loera, O.",The oxygen concentration in cultures modulates protein expression and enzymatic antioxidant responses in Metarhizium lepidiotae conidia,"García-Ortiz, N.| Figueroa-Martínez, F.J.| Carrasco-Navarro, U.| Favela-Torres, E.| Loera, O.",5.0,56442620500| 24830234200| 57191586690| 6603679732| 56398432300,2018.0,2018-06-01,Fungal Biology,122,6,487-496,-,ISSN-18786146,19700166901.0,Journal,Elsevier B.V.,English,1.23,20,5,15,1.048,17,1.74,41.0,8.0,0.27,11.06,46.0,60.0,0.0,0.0,"García-Ortiz, N., Figueroa-Martínez, F.J., Carrasco-Navarro, U. and 2 more (...) (2018).The oxygen concentration in cultures modulates protein expression and enzymatic antioxidant responses in Metarhizium lepidiotae conidia. Fungal Biology,122(6) 487-496",https://www.scopus.com/record/display.url?eid=2-s2.0-85037056689&origin=resultslist,10.1016/j.funbio.2017.10.013,Article,,2-s2.0-85037056689,29801793,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56442620500,56398432300,56398432300,-,Mexico,1.0,1105| 1311| 2725,"Ecology, Evolution, Behavior and Systematics| Genetics| Infectious Diseases",5,Life Sciences & Medicine,507| 502| 532,Biological Sciences| Agriculture & Forestry| Medicine,32| 34,Life Sciences| Medical and Health,31,Biological Sciences,3107| 3108,Microbiology| Plant biology,-,Entomopathogenic Fungi in Biological Control Strategies,1415,16.612,Efficacy of Entomopathogenic Fungi in Pest Control,885,95.312,Very Good,2018.0,8.0,N/A,"García-Ortiz, N.| Figueroa-Martínez, F.J.| Carrasco-Navarro, U.| Favela-Torres, E.| Loera, O.",Universidad Autónoma Metropolitana,Mexico,0
"Loera, O.",Morphological and enzymatic response of the thermotolerant fungus Fomes sp. EUM1 in solid state fermentation under thermal stress,"Ordaz-Hernández, A.| Ortega-Sánchez, E.| Montesinos-Matías, R.| Hernández-Martínez, R.| Torres-Martínez, D.| Loera, O.",6.0,57190753018| 55637492000| 55022204300| 59797481700| 57153175400| 56398432300,2016.0,2016-08-01,FEMS Microbiology Letters,363,16,-,fnw177,ISSN-03781097,19706.0,Journal,Oxford University Press,English,0.63,53,3.4,57,0.842,51,1.7,30.0,7.0,0.47,6.32,48.0,47.0,0.0,0.0,"Ordaz-Hernández, A., Ortega-Sánchez, E., Montesinos-Matías, R. and 3 more (...) (2016).Morphological and enzymatic response of the thermotolerant fungus Fomes sp. EUM1 in solid state fermentation under thermal stress. FEMS Microbiology Letters,363(16) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84982952296&origin=resultslist,10.1093/femsle/fnw177,Article,Bronze,2-s2.0-84982952296,27445319,Universidad Autónoma Metropolitana| Instituto Tecnológico de Veracruz,505017| 714291,Academic,2.0,114392780| 110265457| 60026100| 107871396| 60028381,Centro Nacional de Referencia de Control Biológico| Universidad Politécnica de| Instituto Tecnológico de Veracruz| Universidad Tecnológica de Tecámac| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57190753018,56398432300,56398432300,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,31| 30| 32,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences",-,-,-,Mushroom Compounds and Their Multifaceted Applications,1080,64.683,Laccase Applications in Environmental and Industrial Processes,1271,97.942,Very Good,2016.0,7.0,N/A,"Ordaz-Hernández, A.| Ortega-Sánchez, E.| Montesinos-Matías, R.| Hernández-Martínez, R.| Torres-Martínez, D.| Loera, O.",Universidad Autónoma Metropolitana| Instituto Tecnológico de Veracruz,Mexico,0
"Loera, O.","Growth, respiratory activity and chlorpyrifos biodegradation in cultures of Azotobacter vinelandii ATCC 12837","Conde-Avila, V.| Peña, C.| Pérez-Armendáriz, B.| Loera, O.| Martínez Valenzuela, C.| Leyva Morales, J.B.| Jesús Bastidas Bastidas, P.| Salgado-Lugo, H.| Ortega Martínez, L.D.",9.0,57214229167| 55989663100| 36192071200| 56398432300| 56013534900| 56309897800| 36570034300| 55445560300| 57203902496,2021.0,2021-12-01,AMB Express,11,1,-,177,ISSN-21910855,21100198481.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.11,27,5.7,27,0.71,31,1.3,30.0,7.0,0.19,10.69,44.0,68.0,0.0,0.0,"Conde-Avila, V., Peña, C., Pérez-Armendáriz, B. and 6 more (...) (2021).Growth, respiratory activity and chlorpyrifos biodegradation in cultures of Azotobacter vinelandii ATCC 12837. AMB Express,11(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85121711333&origin=resultslist,10.1186/s13568-021-01339-w,Article,Gold|Green,2-s2.0-85121711333,-,Universidad Autónoma Metropolitana| Universidad Popular Autonoma de Puebla| Centro de Investigacion en Alimentacion y Desarrollo| Universidad Nacional Autónoma de México,505017| 505057| 505025| 505023,Academic| Government,4.0,60022112| 60172289| 60011300| 60014923| 60028381| 125007105| 60017903,Universidad Popular Autónoma del Estado de Puebla| Universidad Nacional Autónoma de México Campus Morelos| Instituto de Biotecnología de la UNAM| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Occidente| Centro de Investigacion en Alimentacion y Desarrollo,57214229167,57203902496,57203902496,-,Mexico,1.0,1304| 2402,Biophysics| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3106| 3107,Industrial biotechnology| Microbiology,-,Pesticide Impact on Health and Environment,1312,36.691,Chlorpyrifos Biodegradation and Organophosphate Enzymes,7419,95.818,Very Good,2021.0,7.0,N/A,"Conde-Avila, V.| Peña, C.| Pérez-Armendáriz, B.| Loera, O.| Martínez Valenzuela, C.| Leyva Morales, J.B.| Jesús Bastidas Bastidas, P.| Salgado-Lugo, H.| Ortega Martínez, L.D.",Universidad Autónoma Metropolitana| Universidad Popular Autonoma de Puebla| Centro de Investigacion en Alimentacion y Desarrollo| Universidad Nacional Autónoma de México,Mexico,0
"Loera, O.","DOPA-melanin, component and tolerance factor to heat and UV-B radiation in the conidia of two species of Cordyceps","Suárez-Vergel, G.| Figueroa-Martinez, F.| Garza-López, P.M.| García-Ortiz, N.| Loera, O.",5.0,56528398100| 24830234200| 41761186700| 56442620500| 56398432300,2022.0,2022-01-01,Biocontrol Science and Technology,32,4,437-454,-,ISSN-09583157,36197.0,Journal,Taylor and Francis Ltd.,English,0.72,48,3.1,31,0.449,35,2.92,51.0,7.0,0.76,7.93,39.0,37.0,0.0,0.0,"Suárez-Vergel, G., Figueroa-Martinez, F., Garza-López, P.M. and 2 more (...) (2022).DOPA-melanin, component and tolerance factor to heat and UV-B radiation in the conidia of two species of Cordyceps. Biocontrol Science and Technology,32(4) 437-454",https://www.scopus.com/record/display.url?eid=2-s2.0-85121765870&origin=resultslist,10.1080/09583157.2021.2016626,Article,,2-s2.0-85121765870,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,60028381| 60027135| 127401591,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Hidalgo| Carretera Tecomán,56528398100,56398432300,56398432300,-,Mexico,1.0,1102| 1109,Agronomy and Crop Science| Insect Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 30,"Environmental Sciences| Agricultural, Veterinary And Food Sciences",3001| 4104| 4102,Agricultural biotechnology| Environmental management| Ecological applications,SDG 2,Entomopathogenic Fungi in Biological Control Strategies,1415,16.612,Efficacy of Entomopathogenic Fungi in Pest Control,885,95.312,Very Good,2022.0,7.0,N/A,"Suárez-Vergel, G.| Figueroa-Martinez, F.| Garza-López, P.M.| García-Ortiz, N.| Loera, O.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,Mexico,0
"Loera, O.",Effect of Cd+2 on phosphate solubilizing abilities and hydrogen peroxide production of soil-borne micromycetes isolated from Phragmites australis-rhizosphere,"Zúñiga-Silva, J.R.| Chan-Cupul, W.| Kuschk, P.| Loera, O.| Aguilar-López, R.| Rodríguez-Vázquez, R.",6.0,56997576000| 36466068500| 6701668418| 6603291244| 55993696200| 7003914210,2016.0,2016-03-01,Ecotoxicology,25,2,367-379,-,ISSN-09639292,25075.0,Journal,Springer New York LLC,English,0.85,37,4,18,0.797,29,0.66,26.0,7.0,0.28,10.53,48.0,58.0,0.0,0.0,"Zúñiga-Silva, J.R., Chan-Cupul, W., Kuschk, P. and 3 more (...) (2016).Effect of Cd+2 on phosphate solubilizing abilities and hydrogen peroxide production of soil-borne micromycetes isolated from Phragmites australis-rhizosphere. Ecotoxicology,25(2) 367-379",https://www.scopus.com/record/display.url?eid=2-s2.0-84958063001&origin=resultslist,10.1007/s10646-015-1595-5,Article,,2-s2.0-84958063001,26646403,Helmholtz Centre for Environmental Research| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Colima,309020| 505002| 505017| 505054,Academic| Government,4.0,60017323| 60024551| 60018229| 60028381,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad de Colima| Helmholtz Zentrum für Umweltforschung| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56997576000,7003914210,7003914210,-,Mexico| Germany,2.0,2307| 2308| 3005,"Health, Toxicology and Mutagenesis| Management, Monitoring, Policy and Law| Toxicology",5| 3,Life Sciences & Medicine| Social Sciences & Management,424| 537,Environmental Sciences| Pharmacy & Pharmacology,32| 37| 34,Life Sciences| Physical Sciences| Medical and Health,34| 31| 41,Chemical Sciences| Biological Sciences| Environmental Sciences,-,-,-,Interactions of Plant Growth-Promoting Rhizobacteria,498,89.536,Phosphate Solubilization for Enhanced Plant Growth,7471,96.552,Very Good,2016.0,7.0,N/A,"Zúñiga-Silva, J.R.| Chan-Cupul, W.| Kuschk, P.| Loera, O.| Aguilar-López, R.| Rodríguez-Vázquez, R.",Helmholtz Centre for Environmental Research| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Colima,Mexico| Germany,0
"Loera, O.",Encapsulation of Azotobacter vinelandii ATCC 12837 in Alginate-Na Beads as a Tomato Seedling Inoculant,"Conde-Avila, V.| Ortega-Martínez, L.D.| Loera, O.| Pérez-Armendáriz, B.| Martínez Valenzuela, C.",5.0,57214229167| 57203902496| 56398432300| 36192071200| 56013534900,2022.0,2022-04-01,Current Microbiology,79,4,-,112,ISSN-03438651,19666.0,Journal,Springer,English,0.76,45,3.9,56,0.526,49,1.14,27.0,6.0,0.51,11.67,42.0,48.0,0.0,0.0,"Conde-Avila, V., Ortega-Martínez, L.D., Loera, O. and 2 more (...) (2022).Encapsulation of Azotobacter vinelandii ATCC 12837 in Alginate-Na Beads as a Tomato Seedling Inoculant. Current Microbiology,79(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85124779773&origin=resultslist,10.1007/s00284-022-02797-6,Article,,2-s2.0-85124779773,35178619,Universidad Autónoma Metropolitana| Universidad Popular Autonoma de Puebla,505017| 505057,Academic,2.0,60022112| 60028381| 60014923| 120940861,Universidad Popular Autónoma del Estado de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Universidad Autónoma de Occidente,57214229167,56013534900,57203902496,-,Mexico,1.0,2402| 2404,Applied Microbiology and Biotechnology| Microbiology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3107,Microbiology,-,Interactions of Plant Growth-Promoting Rhizobacteria,498,89.536,Microbial Inoculants for Sustainable Agriculture,35017,91.096,Defensible,2022.0,6.0,N/A,"Conde-Avila, V.| Ortega-Martínez, L.D.| Loera, O.| Pérez-Armendáriz, B.| Martínez Valenzuela, C.",Universidad Autónoma Metropolitana| Universidad Popular Autonoma de Puebla,Mexico,0
"Loera, O.",FUNGAL PRETREATMENT OF CITRUS WASTE IMPROVES THE HYDROLYSIS AND ACIDOGENESIS OF THE ORGANIC FRACTION OF URBAN SOLIDS WASTES,"Mancera-Sandoval, R.| Loera, O.| Ramírez-Vives, F.",3.0,58124944000| 56398432300| 55519994800,2023.0,2023-02-16,Revista Internacional de Contaminacion Ambiental,39,-,47-58,-,ISSN-01884999,25279.0,Journal,"Centro de Ciencias de la Atmosfera, UNAM",English,0.2,86,0.9,86,0.185,86,5.44,181.0,5.0,0.31,16.19,38.0,59.0,0.0,0.0,"Mancera-Sandoval, R., Loera, O., Ramírez-Vives, F. (2023).FUNGAL PRETREATMENT OF CITRUS WASTE IMPROVES THE HYDROLYSIS AND ACIDOGENESIS OF THE ORGANIC FRACTION OF URBAN SOLIDS WASTES. Revista Internacional de Contaminacion Ambiental,3947-58",https://www.scopus.com/record/display.url?eid=2-s2.0-85149207237&origin=resultslist,10.20937/RICA.54415,Article,Gold,2-s2.0-85149207237,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,58124944000,55519994800,55519994800,-,Mexico,1.0,2310| 2311,Pollution| Waste Management and Disposal,3,Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,40| 41,Engineering| Environmental Sciences,4104| 4105| 4004,Environmental management| Pollution and contamination| Chemical engineering,SDG 11,Biomass Conversion and Catalytic Innovations,49,98.103,Valorization of Citrus Waste for Sustainable Solutions,48934,83.74,Definitive,2023.0,5.0,N/A,"Mancera-Sandoval, R.| Loera, O.| Ramírez-Vives, F.",Universidad Autónoma Metropolitana,Mexico,0
"Loera, O.",In vitro toxic effects of heavy metals on fungal growth and phosphate-solubilising abilities of isolates obtained from Phragmites australis rhizosphere,"Zúñiga-Silva, J.R.| Chan-Cupul, W.| Loera, O.| Aguilar-López, R.| Xoconostle-Cázares, B.| Rodríguez Vázquez, R.",6.0,56997576000| 36466068500| 6603291244| 55993696200| 6603447679| 7003914210,2016.0,2016-01-02,Chemistry and Ecology,32,1,49-67,-,ISSN-02757540,23407.0,Journal,Taylor and Francis Ltd.,English,0.81,40,2.6,28,0.483,38,0.73,28.0,5.0,0.23,8.6,54.0,60.0,0.0,0.0,"Zúñiga-Silva, J.R., Chan-Cupul, W., Loera, O. and 3 more (...) (2016).In vitro toxic effects of heavy metals on fungal growth and phosphate-solubilising abilities of isolates obtained from Phragmites australis rhizosphere. Chemistry and Ecology,32(1) 49-67",https://www.scopus.com/record/display.url?eid=2-s2.0-84955685036&origin=resultslist,10.1080/02757540.2015.1111876,Article,,2-s2.0-84955685036,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Colima| Instituto Politécnico Nacional,505002| 505017| 505054| 505011,Academic| Government,4.0,60017323| 60019176| 60024551| 60028381,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Universidad de Colima| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56997576000,7003914210,7003914210,-,Mexico,1.0,1105| 1900| 2300| 2303,"Ecology, Evolution, Behavior and Systematics| General Earth and Planetary Sciences| General Environmental Science| Ecology",5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,451| 424| 450| 502| 416| 249,Geophysics| Environmental Sciences| Geology| Agriculture & Forestry| Earth & Marine Sciences| Engineering - Petroleum,37| 32,Physical Sciences| Life Sciences,41| 34,Environmental Sciences| Chemical Sciences,-,-,-,Adsorption Mechanisms for Metal Ion Removal,54,98.234,Fungal Solutions for Heavy Metal Remediation,45679,88.907,Defensible,2016.0,5.0,N/A,"Zúñiga-Silva, J.R.| Chan-Cupul, W.| Loera, O.| Aguilar-López, R.| Xoconostle-Cázares, B.| Rodríguez Vázquez, R.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Colima| Instituto Politécnico Nacional,Mexico,0
"Loera, O.",Use of agroindustrials waste as texturizers to entomopathogenic fungi production on solid-state culture,"Angel-Cuapio, A.| Loera, O.",2.0,56724249000| 56398432300,2016.0,2016-06-01,Mexican Journal of Biotechnology,1,1,21-33,-,ISSN-24486590,21101000287.0,Journal,Universidad Autonoma de Tlaxcala,Spanish,-,-,-,-,-,-,0.0,27.0,5.0,0.0,9.18,54.0,71.0,0.0,0.0,"Angel-Cuapio, A., Loera, O. (2016).Use of agroindustrials waste as texturizers to entomopathogenic fungi production on solid-state culture. Mexican Journal of Biotechnology,1(1) 21-33",https://www.scopus.com/record/display.url?eid=2-s2.0-85087349826&origin=resultslist,-,Article,,2-s2.0-85087349826,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,121815531| 60028381,División de Ingeniería Ambiental| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56724249000,56398432300,56724249000,-,Mexico,1.0,1305| 1312| 2402,Biotechnology| Molecular Biology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 51| 30,"Biological Sciences| Physical Sciences| Agricultural, Veterinary And Food Sciences",3106| 5199| 3006,Industrial biotechnology| Other physical sciences| Food sciences,-,Entomopathogenic Fungi in Biological Control Strategies,1415,16.612,Efficacy of Entomopathogenic Fungi in Pest Control,885,95.312,Definitive,2016.0,5.0,N/A,"Angel-Cuapio, A.| Loera, O.",Universidad Autónoma Metropolitana,Mexico,0
