Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Mendoza, R.",A sustainable and foldable supercapacitor made with electrodes of recycled soda-label/graphene/ZnO:Ca and its mechanism for the charge storage,"Garcés, L.| Mendoza, R.| Oliva, A.I.| Garcia, C.R.| Medina-Velazquez, D.Y.| Oliva, J.",6.0,59452329600| 57217679625| 57117250600| 56528801800| 57216786713| 57565073100,2022.0,2022-07-01,Journal of Energy Storage,51,-,-,104601,ISSN-2352152X,21100400826.0,Journal,Elsevier Ltd,English,1.75,9,10.3,10,1.456,14,0.81,20.0,15.0,0.84,17.82,21.0,34.0,0.0,0.0,"Garcés, L., Mendoza, R., Oliva, A.I. and 3 more (...) (2022).A sustainable and foldable supercapacitor made with electrodes of recycled soda-label/graphene/ZnO:Ca and its mechanism for the charge storage. Journal of Energy Storage,51",https://www.scopus.com/record/display.url?eid=2-s2.0-85127823283&origin=resultslist,10.1016/j.est.2022.104601,Article,,2-s2.0-85127823283,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma de Coahuila| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica,704696| 704861| 505002| 505017| 505043,Government| Academic,5.0,60023193| 60002151| 60027998| 60010531| 60019561,"Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Potosino de Investigación Científica y Tecnológica, A.C.| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| CINVESTAV Unidad Merida| Universidad Autónoma de Coahuila",59452329600,57565073100,57565073100,-,Mexico,1.0,2102| 2105| 2208,"Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering",2,Engineering & Technology,221| 249,Engineering - Electrical & Electronic| Engineering - Petroleum,36,Engineering,40,Engineering,-,-,SDG 12,High-Performance Supercapacitors with Advanced Materials,360,97.973,Zinc Oxide Nanocomposites for Supercapacitor Applications,76502,88.222,Defensible,2022.0,15.0,N/A,"Garcés, L.| Mendoza, R.| Oliva, A.I.| Garcia, C.R.| Medina-Velazquez, D.Y.| Oliva, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma de Coahuila| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica,Mexico,0
