Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Calderón-Alcaraz, A.",A Bidimensional Gay-Berne Calamitic Fluid: Structure and Phase Behavior in Bulk and Strongly Confined Systems,"Calderón-Alcaraz, A.| Munguía-Valadez, J.| Hernández, S.I.| Ramírez-Hernández, A.| Sambriski, E.J.| Moreno-Razo, J.A.",6.0,57222483485| 57221763872| 7103130086| 23991340400| 8688786700| 56013616900,2021.0,2021-03-02,Frontiers in Physics,8,-,-,622872,ISSN-2296424X,21100831025.0,Journal,Frontiers Media SA,English,1.28,20,3.7,21,0.669,29,1.45,26.0,9.0,0.67,10.45,38.0,40.0,0.0,0.0,"Calderón-Alcaraz, A., Munguía-Valadez, J., Hernández, S.I. and 3 more (...) (2021).A Bidimensional Gay-Berne Calamitic Fluid: Structure and Phase Behavior in Bulk and Strongly Confined Systems. Frontiers in Physics,8",https://www.scopus.com/record/display.url?eid=2-s2.0-85102847452&origin=resultslist,10.3389/fphy.2020.622872,Article,Gold|Green,2-s2.0-85102847452,-,University of Texas at San Antonio| Delaware Valley University| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,508348| 722954| 505017| 505023,Academic,4.0,60028381| 60172283| 60143649| 60143633| 60003212| 60025628,Universidad Autónoma Metropolitana -Unidad Iztapalapa| UNAM campus Juriquilla| College of Sciences| Margie and Bill Klesse College of Engineering and Integrated Design| The University of Texas at San Antonio| Delaware Valley University,57222483485,56013616900,56013616900,-,Mexico| United States,2.0,1304| 1606| 2501| 2610| 3100,Biophysics| Physical and Theoretical Chemistry| Materials Science (miscellaneous)| Mathematical Physics| General Physics and Astronomy,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,409| 433| 439| 249| 507,Chemistry| Materials Science| Physics & Astronomy| Engineering - Petroleum| Biological Sciences,37| 36| 32,Physical Sciences| Engineering| Life Sciences,51| 49,Physical Sciences| Mathematical Sciences,-,-,-,Liquid Crystal Innovations in Optical Applications,165,61.871,Phase Behavior and Dynamics of Liquid Crystals,4665,80.603,Very Good,2021.0,9.0,N/A,"Calderón-Alcaraz, A.| Munguía-Valadez, J.| Hernández, S.I.| Ramírez-Hernández, A.| Sambriski, E.J.| Moreno-Razo, J.A.",University of Texas at San Antonio| Delaware Valley University| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico| United States,0
