Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Sánchez-Pérez, F.",Spectro-electrochemical characterization and quantification of Rutin in aqueous media,"Guzmán-Hernández, D.S.| Palomar-Pardavé, M.| Sánchez-Pérez, F.| Juárez-Gómez, J.| Corona-Avendaño, S.| Romero-Romo, M.| Ramírez-Silva, M.T.",7.0,35195662800| 6603788018| 57214720409| 35758590500| 6507494250| 6602576873| 6603801645,2020.0,2020-03-05,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,228,-,-,117814,ISSN-13861425,24530.0,Journal,Elsevier B.V.,English,1.09,27,5.8,9,0.606,31,2.09,51.0,15.0,0.41,12.21,31.0,51.0,0.0,0.0,"Guzmán-Hernández, D.S., Palomar-Pardavé, M., Sánchez-Pérez, F. and 4 more (...) (2020).Spectro-electrochemical characterization and quantification of Rutin in aqueous media. Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,228",https://www.scopus.com/record/display.url?eid=2-s2.0-85079013676&origin=resultslist,10.1016/j.saa.2019.117814,Article,,2-s2.0-85079013676,31780308,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60027998| 60028381| 60023193,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco",35195662800,6603801645,6603801645,-,Mexico,1.0,1602| 1607| 3105| 3107,"Analytical Chemistry| Spectroscopy| Instrumentation| Atomic and Molecular Physics, and Optics",4,Natural Sciences,409| 439,Chemistry| Physics & Astronomy,37,Physical Sciences,34,Chemical Sciences,3406| 3403| 3401,Physical chemistry| Macromolecular and materials chemistry| Analytical chemistry,-,Flavonoids and Their Impact on Health,124,91.825,Electrochemical Detection of Flavonoids Using Modified Sensors,31254,91.526,Defensible,2020.0,15.0,N/A,"Guzmán-Hernández, D.S.| Palomar-Pardavé, M.| Sánchez-Pérez, F.| Juárez-Gómez, J.| Corona-Avendaño, S.| Romero-Romo, M.| Ramírez-Silva, M.T.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
