Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Zafra-Roldán, A.",New insights on the spectrophotometric determination of melatonin pKa values and melatonin-βCD inclusion complex formation constant,"Zafra-Roldán, A.| Corona-Avendaño, S.| Montes-Sánchez, R.| Palomar-Pardavé, M.| Romero-Romo, M.| Ramírez-Silva, M.T.",6.0,35197714700| 6507494250| 57195770441| 6603788018| 6602576873| 6603801645,2018.0,2018-02-05,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,190,-,442-449,-,ISSN-13861425,24530.0,Journal,Elsevier B.V.,English,1.1,25,6,7,0.574,35,2.78,102.0,27.0,0.94,10.64,20.0,31.0,0.0,0.0,"Zafra-Roldán, A., Corona-Avendaño, S., Montes-Sánchez, R. and 3 more (...) (2018).New insights on the spectrophotometric determination of melatonin pKa values and melatonin-βCD inclusion complex formation constant. Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,190442-449",https://www.scopus.com/record/display.url?eid=2-s2.0-85029817000&origin=resultslist,10.1016/j.saa.2017.09.042,Article,,2-s2.0-85029817000,28961528,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,35197714700,6603801645,6507494250,-,Mexico,1.0,1602| 1607| 3105| 3107,"Analytical Chemistry| Spectroscopy| Instrumentation| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439| 409,Physics & Astronomy| Chemistry,37,Physical Sciences,34,Chemical Sciences,3406| 3401| 3403,Physical chemistry| Analytical chemistry| Macromolecular and materials chemistry,-,Melatonin's Influence on Circadian Rhythms and Stress Response,232,84.565,Electrochemical Methods for Melatonin Detection,63215,71.628,Defensible,2018.0,27.0,N/A,"Zafra-Roldán, A.| Corona-Avendaño, S.| Montes-Sánchez, R.| Palomar-Pardavé, M.| Romero-Romo, M.| Ramírez-Silva, M.T.",Universidad Autónoma Metropolitana,Mexico,0
