Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Gutiérrez-Rojas†, M.",Enhancing biodegradation of aged hydrocarbon-contaminated soils through toluene addition: assessing effects on solid and slurry phase treatments,"Maya-Yescas, M.E.| Gutiérrez-Rojas†, M.| García-Rivero, M.",3.0,57221205997| 59183017700| 6506192468,2024.0,2024-10-01,Biodegradation,35,6,939-949,-,ISSN-09239820,25711.0,Journal,Springer Science and Business Media B.V.,English,0.77,44,6.3,30,0.895,21,0.46,8.0,0.0,0.0,8.67,70.0,70.0,0.0,0.0,"Maya-Yescas, M.E., Gutiérrez-Rojas†, M., García-Rivero, M. (2024).Enhancing biodegradation of aged hydrocarbon-contaminated soils through toluene addition: assessing effects on solid and slurry phase treatments. Biodegradation,35(6) 939-949",https://www.scopus.com/record/display.url?eid=2-s2.0-85196649510&origin=resultslist,10.1007/s10532-024-10089-y,Article,,2-s2.0-85196649510,38910213,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana",719128| 505017,Academic,2.0,60024080| 60134870| 60028381,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Tecnológico Nacional de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57221205997,6506192468,6506192468,-,Mexico,1.0,1502| 2304| 2305| 2310| 2404,Bioengineering| Environmental Chemistry| Environmental Engineering| Pollution| Microbiology,4| 5| 2| 3,Natural Sciences| Life Sciences & Medicine| Engineering & Technology| Social Sciences & Management,507| 424| 249| 219,Biological Sciences| Environmental Sciences| Engineering - Petroleum| Engineering - Chemical,36| 37| 32,Engineering| Physical Sciences| Life Sciences,40,Engineering,4004,Chemical engineering,SDG 15,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Bioremediation Techniques for Hydrocarbon Contaminated Soil,877,98.575,Definitive,2024.0,0.0,N/A,"Maya-Yescas, M.E.| Gutiérrez-Rojas†, M.| García-Rivero, M.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana",Mexico,0
