Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Saucedo-Rivalcoba, V.",On the Understanding of the Adsorption of 2-Phenylethanol on Polyurethane-Keratin based Membranes,"Cordero-Soto, I.| Rutiaga-Quiñones, O.| Huerta-Ochoa, S.| Saucedo-Rivalcoba, V.| Gallegos-Infante, A.",5.0,57196042013| 36129624500| 12144465900| 42161985500| 6602935659,2017.0,2017-01-01,International Journal of Chemical Reactor Engineering,15,5,-,20170103,ISSN-15426580,130033.0,Journal,Walter de Gruyter GmbH,English,0.49,64,1.3,56,0.306,51,1.19,39.0,2.0,0.19,10.49,67.0,64.0,0.0,0.0,"Cordero-Soto, I., Rutiaga-Quiñones, O., Huerta-Ochoa, S. and 2 more (...) (2017).On the Understanding of the Adsorption of 2-Phenylethanol on Polyurethane-Keratin based Membranes. International Journal of Chemical Reactor Engineering,15(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85031308793&origin=resultslist,10.1515/ijcre-2017-0103,Article,,2-s2.0-85031308793,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Petróleos Mexicano",719128| 505017| 713874,Academic| Corporate,3.0,60134870| 60003905| 60028381,"Tecnológico Nacional de México| PEMEX, Mexico| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57196042013,6602935659,36129624500,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,-,Lipase Enzymes in Biocatalytic Applications,867,49.379,Biotechnological Advances in 2-Phenylethanol Production,44801,81.144,Defensible,2017.0,2.0,N/A,"Cordero-Soto, I.| Rutiaga-Quiñones, O.| Huerta-Ochoa, S.| Saucedo-Rivalcoba, V.| Gallegos-Infante, A.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Petróleos Mexicano",Mexico,0
