Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Martínez-Rodríguez, E.",Anticonvulsant and antidepressant effect of the ethanolic extract of Annona reticulata leaves in rat,"Verónica, B.-F.| Martínez-Rodríguez, E.| Hernández-López, D.| Romero-Paredes, M.| González-Trujano, M.E.| Díaz-Ruiz, A.| Rios, C.",7.0,56610323500| 57402947300| 57403293100| 57403459700| 55995903400| 55993788200| 7101933223,2021.0,2021-07-01,Archivos de Neurociencias,26,3,17-23,-,ISSN-10285938,91878.0,Journal,Instituto Nacional de Neurologia y Neurocirurgia,Spanish,0.08,90,0.1,95,0.112,94,1.48,23.0,1.0,0.0,10.96,73.0,79.0,0.0,0.0,"Verónica, B.-F., Martínez-Rodríguez, E., Hernández-López, D. and 4 more (...) (2021).Anticonvulsant and antidepressant effect of the ethanolic extract of Annona reticulata leaves in rat. Archivos de Neurociencias,26(3) 17-23",https://www.scopus.com/record/display.url?eid=2-s2.0-85122429912&origin=resultslist,10.31157/ARCHNEUROSCIENCESMEX.V26I3.218,Article,Hybrid gold,2-s2.0-85122429912,-,Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,505042| 505017| 505040,Academic| Government,3.0,60014923| 127564577| 60001818| 60000029,Universidad Autónoma Metropolitana| Preparatoria ARA| Instituto Nacional de Psiquiatría Ramon de la Fuente| Instituto Nacional de Neurología y Neurocirugía,56610323500,7101933223,56610323500,-,Mexico,1.0,2728| 2808,Neurology (clinical)| Neurology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3209,Neurosciences,SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Anticancer and Antioxidant Properties of Annona Muricata,41556,82.309,Defensible,2021.0,1.0,N/A,"Verónica, B.-F.| Martínez-Rodríguez, E.| Hernández-López, D.| Romero-Paredes, M.| González-Trujano, M.E.| Díaz-Ruiz, A.| Rios, C.",Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,Mexico,0
