Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Arroyo-Pedroza, V.",Quantification of the acoustic response of a material using an amplitude modulated wave train,"Victoria-Martínez, U.| Vázquez-Cerón, E.R.| Saldaña-Cantarey, D.| Villeda-Ayala, R.| Lancón-Rivera, L.A.| García-Martínez, S.G.| Arroyo-Pedroza, V.",7.0,57284294400| 6506113478| 57284515600| 57283414200| 55354583800| 57189463615| 57411058500,2022.0,2022-01-01,Instrumentation Science and Technology,50,2,219-232,-,ISSN-10739149,23999.0,Journal,Taylor and Francis Ltd.,English,0.45,68,2.9,48,0.283,59,0.29,7.0,1.0,0.07,14.19,70.0,78.0,0.0,0.0,"Victoria-Martínez, U., Vázquez-Cerón, E.R., Saldaña-Cantarey, D. and 4 more (...) (2022).Quantification of the acoustic response of a material using an amplitude modulated wave train. Instrumentation Science and Technology,50(2) 219-232",https://www.scopus.com/record/display.url?eid=2-s2.0-85116374758&origin=resultslist,10.1080/10739149.2021.1983825,Article,,2-s2.0-85116374758,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60014923,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana,57284294400,57411058500,6506113478,-,Mexico,1.0,1500| 2300| 3105,General Chemical Engineering| General Environmental Science| Instrumentation,2| 4,Engineering & Technology| Natural Sciences,424| 439| 219,Environmental Sciences| Physics & Astronomy| Engineering - Chemical,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,3401,Analytical chemistry,-,Innovative Approaches to Sound Insulation and Control,806,30.02,Poroelastic Materials in Acoustic Performance Optimization,6626,88.349,Definitive,2022.0,1.0,N/A,"Victoria-Martínez, U.| Vázquez-Cerón, E.R.| Saldaña-Cantarey, D.| Villeda-Ayala, R.| Lancón-Rivera, L.A.| García-Martínez, S.G.| Arroyo-Pedroza, V.",Universidad Autónoma Metropolitana,Mexico,0
