Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Guzmán, M.",Spatial Compounding of 3-D Fetal Brain Ultrasound Using Probabilistic Maps,"Perez-Gonzalez, J.| Arámbula-Cosío, F.| Guzmán, M.| Camargo, L.| Gutierrez, B.| Mateus, D.| Navab, N.| Medina-Bañuelos, V.",8.0,56198041400| 6602436139| 57193535124| 57193526813| 37057448900| 56627703100| 7003458998| 7005255945,2018.0,2018-01-01,Ultrasound in Medicine and Biology,44,1,278-291,-,ISSN-03015629,35716.0,Journal,Elsevier USA,English,1.07,27,4.8,16,0.932,13,1.42,39.0,14.0,0.31,9.58,34.0,57.0,1.0,0.0,"Perez-Gonzalez, J., Arámbula-Cosío, F., Guzmán, M. and 5 more (...) (2018).Spatial Compounding of 3-D Fetal Brain Ultrasound Using Probabilistic Maps. Ultrasound in Medicine and Biology,44(1) 278-291",https://www.scopus.com/record/display.url?eid=2-s2.0-85032258800&origin=resultslist,10.1016/j.ultrasmedbio.2017.09.001,Article,,2-s2.0-85032258800,29107355,Ludwig Maximilian University of Munich| Instituto Nacional de Perinatologia| Universidad Autónoma Metropolitana| Technical University of Munich| Universidad Nacional Autónoma de México,309086| 704697| 505017| 309054| 505023,Academic| Government,5.0,60028381| 60032442| 60033487| 60028717| 60019722,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto Nacional de Perinatologia| Ludwig-Maximilians-Universität München| Technische Universität München,56198041400,7005255945,7005255945,-,Mexico| Germany,2.0,1304| 3102| 3614,Biophysics| Acoustics and Ultrasonics| Radiological and Ultrasound Technology,5| 4,Life Sciences & Medicine| Natural Sciences,439| 507,Physics & Astronomy| Biological Sciences,37| 34| 32,Physical Sciences| Medical and Health| Life Sciences,32,Biomedical And Clinical Sciences,3202,Clinical sciences,-,Functional Imaging Techniques in Brain Connectivity,97,91.498,Echocardiography Image Registration Techniques,90767,22.955,Defensible,2018.0,14.0,N/A,"Perez-Gonzalez, J.| Arámbula-Cosío, F.| Guzmán, M.| Camargo, L.| Gutierrez, B.| Mateus, D.| Navab, N.| Medina-Bañuelos, V.",Ludwig Maximilian University of Munich| Instituto Nacional de Perinatologia| Universidad Autónoma Metropolitana| Technical University of Munich| Universidad Nacional Autónoma de México,Mexico| Germany,0
