Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"González-Ildelfonso, M.","RuS2-modified NiW/Al2O3 catalysts for refractory 4,6-dimethyl-dibenzothiophene hydrodesulfurization","González-Ildelfonso, M.| Escobar, J.| Gordillo-Cruz, E.| del Ángel, P.| Suárez-Toriello, V.A.| De los Reyes, J.A.",6.0,57382610100| 55993632200| 57203416114| 57220281172| 57194440115| 6701672264,2022.0,2022-02-15,Materials Chemistry and Physics,278,-,-,125568,ISSN-02540584,17800.0,Journal,Elsevier Ltd,English,1.02,29,7.7,14,0.75,25,2.34,52.0,15.0,1.07,14.01,21.0,27.0,1.0,0.0,"González-Ildelfonso, M., Escobar, J., Gordillo-Cruz, E. and 3 more (...) (2022).RuS2-modified NiW/Al2O3 catalysts for refractory 4,6-dimethyl-dibenzothiophene hydrodesulfurization. Materials Chemistry and Physics,278",https://www.scopus.com/record/display.url?eid=2-s2.0-85121659763&origin=resultslist,10.1016/j.matchemphys.2021.125568,Article,,2-s2.0-85121659763,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo| Centro de Innovación Aplicada en Tecnologias Competitivas,505017| 505005| 720147,Government| Academic,3.0,60028381| 60019271| 60095236,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano Del Petroleo| Centro de Innovación Aplicada en Tecnologías Competitivas,57382610100,6701672264,55993632200| 6701672264,-,Mexico,1.0,2500| 3104,General Materials Science| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,433| 439,Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,40,Engineering,4016,Materials engineering,-,Catalytic Innovations in Hydrogenation and Desulfurization,1180,44.016,Catalyst Innovations in Hydrodesulfurization Applications,394,94.547,Definitive,2022.0,15.0,N/A,"González-Ildelfonso, M.| Escobar, J.| Gordillo-Cruz, E.| del Ángel, P.| Suárez-Toriello, V.A.| De los Reyes, J.A.",Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo| Centro de Innovación Aplicada en Tecnologias Competitivas,Mexico,0
