Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Quiroga-González, D.",SEARCH AND STUDY OF ULTRACOMPACT H II REGIONS,"Quiroga-González, D.| Trinidad, M.A.| de la Fuente, E.| Masqué, J.M.| Rodríguez-Esnard, T.",5.0,58420384900| 6602497156| 7004605618| 43361656100| 57271287700,2023.0,2023-10-01,Revista Mexicana de Astronomia y Astrofisica,59,2,279-298,-,ISSN-01851101,27797.0,Journal,Universidad Nacional Autonoma de Mexico,English,0.45,67,1.3,72,0.299,65,0.51,5.0,0.0,0.0,12.66,77.0,77.0,0.0,0.0,"Quiroga-González, D., Trinidad, M.A., de la Fuente, E. and 2 more (...) (2023).SEARCH AND STUDY OF ULTRACOMPACT H II REGIONS. Revista Mexicana de Astronomia y Astrofisica,59(2) 279-298",https://www.scopus.com/record/display.url?eid=2-s2.0-85176295884&origin=resultslist,10.22201/IA.01851101P.2023.59.02.08,Article,Bronze,2-s2.0-85176295884,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana,505020| 505017,Academic,2.0,109703547| 60033291| 60028381| 100655437,Departamento de Física| Universidad de Guanajuato| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Geofísica y Astronomía,58420384900,57271287700,-,-,Mexico| Cuba,2.0,1912| 3103,Space and Planetary Science| Astronomy and Astrophysics,4,Natural Sciences,451| 439| 450| 416,Geophysics| Physics & Astronomy| Geology| Earth & Marine Sciences,37,Physical Sciences,51,Physical Sciences,5101,Astronomical sciences,-,Star Formation and Emission in Circumstellar Disks,363,54.872,Massive Star Formation and Molecular Emission Dynamics,1078,92.668,Definitive,2023.0,0.0,N/A,"Quiroga-González, D.| Trinidad, M.A.| de la Fuente, E.| Masqué, J.M.| Rodríguez-Esnard, T.",Universidad de Guanajuato| Universidad Autónoma Metropolitana,Mexico| Cuba,0
