Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Córdova-Izquierdo, A.","Bulk tank milk prevalence and production losses, spatial analysis, and predictive risk mapping of Ostertagia ostertagi infections in Mexican cattle herds","Villa-Mancera, A.| Pastelín-Rojas, C.| Olivares-Pérez, J.| Córdova-Izquierdo, A.| Reynoso-Palomar, A.",5.0,35811702500| 57197718955| 56013707300| 18436792800| 55498708400,2018.0,2018-05-01,Parasitology Research,117,5,1613-1620,-,ISSN-09320113,20340.0,Journal,Springer Verlag,English,0.99,31,4.9,3,0.786,13,2.01,43.0,18.0,1.06,6.62,29.0,27.0,0.0,0.0,"Villa-Mancera, A., Pastelín-Rojas, C., Olivares-Pérez, J. and 2 more (...) (2018).Bulk tank milk prevalence and production losses, spatial analysis, and predictive risk mapping of Ostertagia ostertagi infections in Mexican cattle herds. Parasitology Research,117(5) 1613-1620",https://www.scopus.com/record/display.url?eid=2-s2.0-85044456616&origin=resultslist,10.1007/s00436-018-5845-3,Article,,2-s2.0-85044456616,29594346,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero,505001| 505017| 714299,Academic,3.0,60024830| 60022139| 60010210,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma de Guerrero| Universidad Autónoma Metropolitana Unidad Xochimilco,35811702500,55498708400,35811702500,-,Mexico,1.0,1109| 2405| 2725| 3400,Insect Science| Parasitology| Infectious Diseases| General Veterinary,5,Life Sciences & Medicine,507| 532| 546| 502,Biological Sciences| Medicine| Veterinary Science| Agriculture & Forestry,34| 32,Medical and Health| Life Sciences,30| 31| 32,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Biomedical And Clinical Sciences",3107| 3009| 3207,Microbiology| Veterinary sciences| Medical microbiology,-,Parasite Dynamics in Livestock and Wildlife,670,54.48,Nematode Management in Dairy Cattle Production,26085,42.828,Definitive,2018.0,18.0,N/A,"Villa-Mancera, A.| Pastelín-Rojas, C.| Olivares-Pérez, J.| Córdova-Izquierdo, A.| Reynoso-Palomar, A.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero,Mexico,0
"Córdova-Izquierdo, A.","Fasciolosis prevalence, risk factors and economic losses due to bovine liver condemnation in abattoirs in Mexico","Utrera-Quintana, F.| Covarrubias-Balderas, A.| Olmedo-Juárez, A.| Cruz-Aviña, J.| Córdova-Izquierdo, A.| Pérez-Mendoza, N.| Villa-Mancera, A.",7.0,55917065800| 57947066900| 55177191700| 57222399816| 18436792800| 57947379800| 35811702500,2022.0,2022-12-01,Microbial Pathogenesis,173,-,-,105851,ISSN-08824010,22941.0,Journal,Academic Press,English,0.96,32,7.1,25,0.716,42,1.94,33.0,16.0,1.13,11.52,20.0,26.0,0.0,0.0,"Utrera-Quintana, F., Covarrubias-Balderas, A., Olmedo-Juárez, A. and 4 more (...) (2022).Fasciolosis prevalence, risk factors and economic losses due to bovine liver condemnation in abattoirs in Mexico. Microbial Pathogenesis,173",https://www.scopus.com/record/display.url?eid=2-s2.0-85140885382&origin=resultslist,10.1016/j.micpath.2022.105851,Article,,2-s2.0-85140885382,36309180,"Benemerita Universidad Autonoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana",505001| 505038| 505017,Academic| Government,3.0,60024830| 60017983| 60010210| 60014923,"Benemérita Universidad Autónoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana",55917065800,35811702500,35811702500,-,Mexico,1.0,2404| 2725,Microbiology| Infectious Diseases,5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3107| 3204| 3207,Microbiology| Immunology| Medical microbiology,-,Parasite Dynamics in Livestock and Wildlife,670,54.48,Fascioliasis and Its Global Health Implications,6754,85.797,Definitive,2022.0,16.0,N/A,"Utrera-Quintana, F.| Covarrubias-Balderas, A.| Olmedo-Juárez, A.| Cruz-Aviña, J.| Córdova-Izquierdo, A.| Pérez-Mendoza, N.| Villa-Mancera, A.","Benemerita Universidad Autonoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana",Mexico,0
"Córdova-Izquierdo, A.",Prevalence and seasonal variation of Fasciola hepatica in slaughtered cattle: the role of climate and environmental factors in Mexico,"Hernández-Guzmán, K.| Molina-Mendoza, P.| Olivares-Pérez, J.| Alcalá-Canto, Y.| Olmedo-Juárez, A.| Córdova-Izquierdo, A.| Villa-Mancera, A.",7.0,57021925800| 8917330700| 56013707300| 56000852100| 55177191700| 18436792800| 35811702500,2021.0,2021-01-01,Journal of Helminthology,95,-,-,e46,ISSN-0022149X,22423.0,Journal,Cambridge University Press,English,0.86,40,3.6,20,0.481,33,1.13,23.0,12.0,1.23,7.32,32.0,23.0,0.0,0.0,"Hernández-Guzmán, K., Molina-Mendoza, P., Olivares-Pérez, J. and 4 more (...) (2021).Prevalence and seasonal variation of Fasciola hepatica in slaughtered cattle: the role of climate and environmental factors in Mexico. Journal of Helminthology,95",https://www.scopus.com/record/display.url?eid=2-s2.0-85114657555&origin=resultslist,10.1017/S0022149X21000444,Article,,2-s2.0-85114657555,34412711,"Benemerita Universidad Autonoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Universidad Nacional Autónoma de México",505001| 505038| 505017| 714299| 505023,Academic| Government,5.0,60194954| 60022139| 60032442| 60017983| 60010210| 60014923| 60024830,"Universidad Intercultural del Estado de Puebla| Universidad Autónoma de Guerrero| Universidad Nacional Autónoma de México| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Benemérita Universidad Autónoma de Puebla",57021925800,35811702500,35811702500,-,Mexico,1.0,1103| 2405,Animal Science and Zoology| Parasitology,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3009| 3109,Veterinary sciences| Zoology,-,Parasite Dynamics in Livestock and Wildlife,670,54.48,Fascioliasis and Its Global Health Implications,6754,85.797,Definitive,2021.0,12.0,N/A,"Hernández-Guzmán, K.| Molina-Mendoza, P.| Olivares-Pérez, J.| Alcalá-Canto, Y.| Olmedo-Juárez, A.| Córdova-Izquierdo, A.| Villa-Mancera, A.","Benemerita Universidad Autonoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Universidad Nacional Autónoma de México",Mexico,0
"Córdova-Izquierdo, A.",Morphometric changes on the vulva from proestrus to oestrus of nulliparous and multiparous HYPERPROLIFIC sows,"De la Cruz-Vigo, P.| Rodriguez-Boñal, A.| Rodriguez-Bonilla, A.| Córdova-Izquierdo, A.| Pérez Garnelo, S.S.| Gómez-Fidalgo, E.| Martín-Lluch, M.| Sánchez-Sánchez, R.",8.0,57211315621| 57753795400| 57754790900| 56022528500| 6506137256| 35483713400| 57031952700| 26322000800,2022.0,2022-10-01,Reproduction in Domestic Animals,57,5,94-97,-,ISSN-09366768,18850.0,Journal,John Wiley and Sons Inc,English,0.84,39,3.2,26,0.465,34,0.51,9.0,9.0,0.95,9.52,33.0,30.0,0.0,0.0,"De la Cruz-Vigo, P., Rodriguez-Boñal, A., Rodriguez-Bonilla, A. and 5 more (...) (2022).Morphometric changes on the vulva from proestrus to oestrus of nulliparous and multiparous HYPERPROLIFIC sows. Reproduction in Domestic Animals,57(5) 94-97",https://www.scopus.com/record/display.url?eid=2-s2.0-85132390508&origin=resultslist,10.1111/rda.14178,Article,Hybrid gold|Green,2-s2.0-85132390508,-,CSIC| Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria| Universidad Autónoma Metropolitana,312004| 312008| 505017,Academic| Government,3.0,60006920| 128243518| 60010210,CSIC - Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)| Livestock Feed COSAD| Universidad Autónoma Metropolitana Unidad Xochimilco,57211315621,26322000800,57031952700,-,Mexico| Spain,2.0,1103| 1305| 1310,Animal Science and Zoology| Biotechnology| Endocrinology,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32| 34,Life Sciences| Medical and Health,31,Biological Sciences,3109,Zoology,-,Animal Welfare and Production in Livestock Systems,1094,40.419,Reproductive Performance in Sows and Gilts,12782,64.963,Defensible,2022.0,9.0,N/A,"De la Cruz-Vigo, P.| Rodriguez-Boñal, A.| Rodriguez-Bonilla, A.| Córdova-Izquierdo, A.| Pérez Garnelo, S.S.| Gómez-Fidalgo, E.| Martín-Lluch, M.| Sánchez-Sánchez, R.",CSIC| Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria| Universidad Autónoma Metropolitana,Mexico| Spain,0
"Córdova-Izquierdo, A.","Intake, nutritional composition and index relative palatability of fruits three acacias in feeding sheep and goats","Quiroz-Cardoso, F.| Rojas-Hernández, S.| Olivares-Pérez, J.| Hernández-Castro, E.| Jiménez-Guillén, R.| Córdova-Izquierdo, A.| Villa-Mancera, A.| Abdel-Fattah, S.",8.0,56741327400| 55800238638| 56013707300| 16204863200| 55701786100| 18436792800| 35811702500| 56589498600,2015.0,2015-01-01,Archivos de Medicina Veterinaria,47,1,33-38,-,ISSN-0301732X,17660.0,Journal,Universidad Austral de Chile,Spanish,-,-,0.6,65,0.203,66,1.37,44.0,7.0,0.0,3.62,49.0,69.0,0.0,1.0,"Quiroz-Cardoso, F., Rojas-Hernández, S., Olivares-Pérez, J. and 5 more (...) (2015).Intake, nutritional composition and index relative palatability of fruits three acacias in feeding sheep and goats. Archivos de Medicina Veterinaria,47(1) 33-38",https://www.scopus.com/record/display.url?eid=2-s2.0-84938067050&origin=resultslist,10.4067/s0301-732x2015000100007,Article,Gold|Green,2-s2.0-84938067050,-,"Benemerita Universidad Autonoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Autónoma de Guerrero",505001| 505038| 505017| 505051| 714299,Academic| Government,5.0,60022139| 60017983| 60010210| 60024830| 60002281,"Universidad Autónoma de Guerrero| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana Unidad Xochimilco| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma del Estado de México",56741327400,56589498600,55800238638,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Nutritive Value and Digestibility in Animal Feed,2344,80.669,Definitive,2015.0,7.0,N/A,"Quiroz-Cardoso, F.| Rojas-Hernández, S.| Olivares-Pérez, J.| Hernández-Castro, E.| Jiménez-Guillén, R.| Córdova-Izquierdo, A.| Villa-Mancera, A.| Abdel-Fattah, S.","Benemerita Universidad Autonoma de Puebla| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Autónoma de Guerrero",Mexico,0
"Córdova-Izquierdo, A.","Reproductive efficiency of sows inseminated at single dose fixed time with refrigerated, cryopreserved and encapsulated spermatozoa","Sánchez-Sánchez, R.| Pérez-Garnelo, S.S.| Martín Lluch, M.| de la Cruz, P.| Falceto, M.V.| Córdova-Izquierdo, A.| Torner, J.G.| Mitjana, O.| Suárez, A.E.| Montull, T.| Ansó, J.G.| Ansó, T.| Gómez-Fidalgo, E.",13.0,26322000800| 6506137256| 57031952700| 55804281500| 55775691000| 56022528500| 57748006600| 36131859100| 57205518338| 57747040200| 57748660300| 56601432000| 35483713400,2022.0,2022-10-01,Reproduction in Domestic Animals,57,5,90-93,-,ISSN-09366768,18850.0,Journal,John Wiley and Sons Inc,English,0.84,39,3.2,26,0.465,34,1.75,31.0,5.0,0.53,9.52,46.0,47.0,0.0,0.0,"Sánchez-Sánchez, R., Pérez-Garnelo, S.S., Martín Lluch, M. and 10 more (...) (2022).Reproductive efficiency of sows inseminated at single dose fixed time with refrigerated, cryopreserved and encapsulated spermatozoa. Reproduction in Domestic Animals,57(5) 90-93",https://www.scopus.com/record/display.url?eid=2-s2.0-85132169301&origin=resultslist,10.1111/rda.14179,Article,Hybrid gold|Green,2-s2.0-85132169301,35699357,CSIC| Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria| Universidad Autónoma Metropolitana,312004| 312008| 505017,Academic| Government,3.0,60006920| 115104056| 60010210| 124037274| 102016538,CSIC - Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)| Royal Academy of Sciences of Zaragoza| Universidad Autónoma Metropolitana Unidad Xochimilco| AGRO-TEST-CONTROL| Centro de Salud Ejea de los Caballeros,26322000800,35483713400,35483713400,-,Mexico| Spain,2.0,1103| 1305| 1310,Animal Science and Zoology| Biotechnology| Endocrinology,5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,34| 32,Medical and Health| Life Sciences,31,Biological Sciences,3109,Zoology,-,Animal Welfare and Production in Livestock Systems,1094,40.419,Reproductive Performance in Sows and Gilts,12782,64.963,Definitive,2022.0,5.0,N/A,"Sánchez-Sánchez, R.| Pérez-Garnelo, S.S.| Martín Lluch, M.| de la Cruz, P.| Falceto, M.V.| Córdova-Izquierdo, A.| Torner, J.G.| Mitjana, O.| Suárez, A.E.| Montull, T.| Ansó, J.G.| Ansó, T.| Gómez-Fidalgo, E.",CSIC| Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria| Universidad Autónoma Metropolitana,Mexico| Spain,0
"Córdova-Izquierdo, A.","Cryopreservation, in addition to protein tyrosine phosphorylation, alters the distribution of phosphatidyl inositol bisphosphate and the localization of cytoskeletal and signaling proteins (gelsolin, tyrosine kinase c-SRC and phospholipase C-ζ) in the perinuclear theca of boar sperm","Duma-Pauta, J.M.| Juárez-López, N.O.| Gutiérrez-Pérez, O.| Córdova-Izquierdo, A.| Vigueras-Villaseñor, R.M.| Juárez-Mosqueda, M.D.L.",6.0,58577555600| 57203869919| 26323648600| 56022528500| 59662805000| 56008589600,2023.0,2023-12-01,Cryobiology,113,-,-,104589,ISSN-00112240,14864.0,Journal,Academic Press Inc.,English,0.89,34,5.4,14,0.551,27,1.72,30.0,5.0,0.53,9.35,38.0,47.0,0.0,0.0,"Duma-Pauta, J.M., Juárez-López, N.O., Gutiérrez-Pérez, O. and 3 more (...) (2023).Cryopreservation, in addition to protein tyrosine phosphorylation, alters the distribution of phosphatidyl inositol bisphosphate and the localization of cytoskeletal and signaling proteins (gelsolin, tyrosine kinase c-SRC and phospholipase C-ζ) in the perinuclear theca of boar sperm. Cryobiology,113",https://www.scopus.com/record/display.url?eid=2-s2.0-85173151533&origin=resultslist,10.1016/j.cryobiol.2023.104589,Article,,2-s2.0-85173151533,37778407,Universidad Autónoma Metropolitana| Universidad de Cuenca| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,505017| 701422| 505023| 505041,Academic| Government,4.0,60032442| 60010210| 60004914| 60072035,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Pediatría| University of Cuenca,58577555600,56008589600,56008589600,-,Ecuador| Mexico,2.0,1100| 1300,"General Agricultural and Biological Sciences| General Biochemistry,Genetics and Molecular Biology",5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,32| 30,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",3003| 3208,Animal production| Medical physiology,-,Gene Expression and Embryo Development in Reproductive Biology,519,52.322,Calcium Signaling in Oocyte Activation and Fertilization,8263,81.181,Definitive,2023.0,5.0,N/A,"Duma-Pauta, J.M.| Juárez-López, N.O.| Gutiérrez-Pérez, O.| Córdova-Izquierdo, A.| Vigueras-Villaseñor, R.M.| Juárez-Mosqueda, M.D.L.",Universidad Autónoma Metropolitana| Universidad de Cuenca| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,Ecuador| Mexico,0
"Córdova-Izquierdo, A.",optimization technique for genomic dna isolation from bovine sperm,"Vázquez-Aguirre, M.| Valencia-Méndez, J.D.J.| Barrientos-Morales, M.| Juárez-López, N.O.| Córdova-Izquierdo, A.| Pinos-Rodríguez, J.M.| Juárez-Mosqueda, M.D.L.",7.0,57222345416| 7005033328| 25958858900| 57203869919| 18436792800| 6602784062| 56008589600,2020.0,2020-01-01,Agrociencia,54,8,1059-1077,-,ISSN-14053195,145503.0,Journal,Colegio de Postgraduados,English,0.41,70,0.6,79,0.189,74,0.36,11.0,0.0,0.0,9.71,83.0,78.0,0.0,0.0,"Vázquez-Aguirre, M., Valencia-Méndez, J.D.J., Barrientos-Morales, M. and 4 more (...) (2020).optimization technique for genomic dna isolation from bovine sperm. Agrociencia,54(8) 1059-1077",https://www.scopus.com/record/display.url?eid=2-s2.0-85102360523&origin=resultslist,10.47163/agrociencia.v54i8.2302,Article,,2-s2.0-85102360523,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana,505017| 505023| 505056,Academic,3.0,60032442| 60007909| 60010210,Universidad Nacional Autónoma de México| Universidad Veracruzana| Universidad Autónoma Metropolitana Unidad Xochimilco,57222345416,56008589600,56008589600,-,Mexico,1.0,1102| 1103| 1110| 2300,Agronomy and Crop Science| Animal Science and Zoology| Plant Science| General Environmental Science,5| 2,Life Sciences & Medicine| Engineering & Technology,502| 424,Agriculture & Forestry| Environmental Sciences,32| 37,Life Sciences| Physical Sciences,30,"Agricultural, Veterinary And Food Sciences",-,-,-,Sperm Quality and Male Fertility Factors,323,58.862,Epigenetic Mechanisms in Sperm Function and Fertility,13192,84.941,Very Good,2020.0,0.0,N/A,"Vázquez-Aguirre, M.| Valencia-Méndez, J.D.J.| Barrientos-Morales, M.| Juárez-López, N.O.| Córdova-Izquierdo, A.| Pinos-Rodríguez, J.M.| Juárez-Mosqueda, M.D.L.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana,Mexico,0
"Córdova-Izquierdo, A.",Identification of novel peptides of a phage display library with specific monoclonal antibody to the N protein of PRRS virus,"Villa-Mancera, A.| Reynoso-Palomar, A.| Utrera-Quintana, F.| Córdova-Izquierdo, A.| Olivares-Pérez, J.| Zambrano-González, M.| Trejo-Córdova, A.| Carreón-Luna, L.",8.0,35811702500| 55498708400| 55917065800| 18436792800| 56013707300| 57070471700| 56023375100| 55890252700,2015.0,2015-01-01,Archivos de Medicina Veterinaria,47,3,325-331,-,ISSN-0301732X,17660.0,Journal,Universidad Austral de Chile,Spanish,-,-,0.6,65,0.203,66,0.89,38.0,0.0,0.0,3.62,80.0,69.0,0.0,0.0,"Villa-Mancera, A., Reynoso-Palomar, A., Utrera-Quintana, F. and 5 more (...) (2015).Identification of novel peptides of a phage display library with specific monoclonal antibody to the N protein of PRRS virus. Archivos de Medicina Veterinaria,47(3) 325-331",https://www.scopus.com/record/display.url?eid=2-s2.0-84955077600&origin=resultslist,10.4067/S0301-732X2015000300009,Article,Gold|Green,2-s2.0-84955077600,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad del Papaloapan| Universidad Autónoma de Guerrero,505001| 505017| 714298| 714299,Academic,4.0,60024830| 60010210| 60022139| 60084236,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Guerrero| Universidad del Papaloapan,35811702500,55890252700,-,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,-,Pharmacokinetics and Infection Dynamics in Livestock,847,38.26,Porcine Reproductive and Respiratory Syndrome Virus Dynamics,2024,95.288,Definitive,2015.0,0.0,N/A,"Villa-Mancera, A.| Reynoso-Palomar, A.| Utrera-Quintana, F.| Córdova-Izquierdo, A.| Olivares-Pérez, J.| Zambrano-González, M.| Trejo-Córdova, A.| Carreón-Luna, L.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad del Papaloapan| Universidad Autónoma de Guerrero,Mexico,0
"Córdova-Izquierdo, A.","INCREASE OF FERTILITY AND PROLIFICITY IN FGA SYNCHRONIZED PELIBUEY SHEEP, WITH BST AND ECG INJECTION","Méndez-Palacios, N.N.| Cerón, J.H.| Méndez-Palacios, N.| Vázquez-Flores, F.| Méndez-Mendoza, M.| Córdova-Izquierdo, A.",6.0,58627901300| 57782656300| 55595747000| 14527985200| 36027256500| 56022528500,2020.0,2020-01-01,Revista Cientifica de la Facultad de Veterinaria,30,1,38-41,-,ISSN-07982259,18955.0,Journal,"Universidad del Zulia, Facultad de Ciencias Veterinarias",English| Spanish,0.26,79,-,-,0.126,91,0.11,7.0,0.0,0.0,5.54,83.0,78.0,0.0,0.0,"Méndez-Palacios, N.N., Cerón, J.H., Méndez-Palacios, N. and 3 more (...) (2020).INCREASE OF FERTILITY AND PROLIFICITY IN FGA SYNCHRONIZED PELIBUEY SHEEP, WITH BST AND ECG INJECTION. Revista Cientifica de la Facultad de Veterinaria,30(1) 38-41",https://www.scopus.com/record/display.url?eid=2-s2.0-85172913901&origin=resultslist,-,Article,,2-s2.0-85172913901,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505001| 505017| 505023,Academic,3.0,60024830| 60032442| 60010210,Benemérita Universidad Autónoma de Puebla| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco,58627901300,56022528500,56022528500,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3003| 3009,Animal production| Veterinary sciences,-,Pituitary Gland Disorders and Hormonal Regulation,68,57.881,Growth Hormone Influence on Fertility Outcomes,26038,64.753,Defensible,2020.0,0.0,N/A,"Méndez-Palacios, N.N.| Cerón, J.H.| Méndez-Palacios, N.| Vázquez-Flores, F.| Méndez-Mendoza, M.| Córdova-Izquierdo, A.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
