Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Garces-Martinez, B.",Using triethanolamine and/or Na dopant to select the emission color (white or orange-red/NIR) of ZnO:Ca phosphors,"Medina-Velazquez, D.Y.| Garcés, L.| Garces-Martinez, B.| Perez-Caudillo, H.| Garcia, C.R.| Oliva, J.",6.0,57216786713| 59452329600| 58514010000| 58514010100| 56528801800| 57565073100,2023.0,2023-11-01,Materials Letters,350,-,-,134975,ISSN-0167577X,28697.0,Journal,Elsevier B.V.,English,0.69,48,5.6,24,0.602,30,1.16,24.0,2.0,0.16,12.29,56.0,69.0,0.0,0.0,"Medina-Velazquez, D.Y., Garcés, L., Garces-Martinez, B. and 3 more (...) (2023).Using triethanolamine and/or Na dopant to select the emission color (white or orange-red/NIR) of ZnO:Ca phosphors. Materials Letters,350",https://www.scopus.com/record/display.url?eid=2-s2.0-85166282337&origin=resultslist,10.1016/j.matlet.2023.134975,Article,,2-s2.0-85166282337,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica,704861| 505017| 505043,Academic| Government,3.0,60023193| 60002151| 60019561,"Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Potosino de Investigación Científica y Tecnológica, A.C.| Universidad Autónoma de Coahuila",57216786713,57565073100,57216786713,-,Mexico,1.0,2210| 2211| 2500| 3104,Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,222| 433| 439,Engineering - Mechanical| Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,34| 51| 40,Chemical Sciences| Physical Sciences| Engineering,-,-,-,Zinc Oxide Nanostructures and Applications,38,89.863,Zinc Oxide Nanostructures in Device Applications,35,95.487,Definitive,2023.0,2.0,N/A,"Medina-Velazquez, D.Y.| Garcés, L.| Garces-Martinez, B.| Perez-Caudillo, H.| Garcia, C.R.| Oliva, J.",Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica,Mexico,0
