Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221232631,57221232631,"Parenting intentions of young sexual minority men living with HIV in Mexico City, Mexico","Camp, D.M.| Hussen, S.A.| Leyva, M.H.| Menéndez, A.P.",4.0,57221224328| 55361681900| 57221222940| 57221232631,2022.0,2022-01-01,"Culture, Health and Sexuality",24,4,482-498,-,ISSN-13691058,14236.0,Journal,Routledge,English,1.31,17,4.5,21,0.842,21,0.32,8.0,1.0,0.11,9.46,70.0,75.0,0.0,0.0,"Camp, D.M., Hussen, S.A., Leyva, M.H. and 1 more (...) (2022).Parenting intentions of young sexual minority men living with HIV in Mexico City, Mexico. Culture, Health and Sexuality,24(4) 482-498",https://www.scopus.com/record/display.url?eid=2-s2.0-85098572848&origin=resultslist,10.1080/13691058.2020.1860256,Article,,2-s2.0-85098572848,33356999,Universidad Autónoma Metropolitana| Emory University| Universidad Nacional Autónoma de México,505017| 508059| 505023,Academic,3.0,60025315| 60000928| 60002339| 60022869| 60032442| 60028381,"Rollins School of Public Health| Emory University| Emory University School of Medicine| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57221224328,57221232631,57221224328,-,Mexico| United States,2.0,2739| 3306,"Public Health, Environmental and Occupational Health| Health (social science)",3| 5,Social Sciences & Management| Life Sciences & Medicine,532,Medicine,40| 34,Social Sciences| Medical and Health,44| 42,Human Society| Health Sciences,4405| 4401| 4206,Gender studies| Anthropology| Public health,SDG 3| SDG 5,Transgender Health and Identity in Diverse Contexts,801,80.641,Family Dynamics in Same-Sex Parenting,3057,89.855,Very Good,2022.0,1.0,N/A,"Camp, D.M.| Hussen, S.A.| Leyva, M.H.| Menéndez, A.P.",Universidad Autónoma Metropolitana| Emory University| Universidad Nacional Autónoma de México,Mexico| United States,0
