Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57577778900,57577778900,Connections and Biases in Health Equity and Culture Research: A Semantic Network Analysis,"Martínez-García, M.| Villegas Camacho, J.M.| Hernández-Lemus, E.",3.0,57200414115| 57577778900| 56000877400,2022.0,2022-03-29,Frontiers in Public Health,10,-,-,834172,ISSN-22962565,21100798718.0,Journal,Frontiers Media S.A.,English,1.37,16,3.8,39,1.125,18,0.63,18.0,6.0,0.62,9.63,42.0,43.0,0.0,0.0,"Martínez-García, M., Villegas Camacho, J.M., Hernández-Lemus, E. (2022).Connections and Biases in Health Equity and Culture Research: A Semantic Network Analysis. Frontiers in Public Health,10",https://www.scopus.com/record/display.url?eid=2-s2.0-85128263557&origin=resultslist,10.3389/fpubh.2022.834172,Article,Gold|Green,2-s2.0-85128263557,35425756,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 707723| 505008| 505023,Academic| Government,4.0,60010748| 60014923| 60095231| 60032442,Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genómica| Universidad Nacional Autónoma de México,57200414115,56000877400,56000877400,-,Mexico,1.0,2739,"Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4203| 4206,Health services and systems| Public health,SDG 10,Gambling Behavior and Decision-Making Dynamics,967,33.878,Impulsivity and Its Impact on Behavior,16531,88.574,Definitive,2022.0,6.0,N/A,"Martínez-García, M.| Villegas Camacho, J.M.| Hernández-Lemus, E.",Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,Mexico,0
