Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55935227900,55935227900,Synthesis of curcuminoids and evaluation of their cytotoxic and antioxidant properties,"Lozada-García, M.C.| Enríquez, R.G.| Ramírez-Apán, T.O.| Nieto-Camacho, A.| Palacios-Espinosa, J.F.| Custodio-Galván, Z.| Soria-Arteche, O.| Pérez-Villanueva, J.",8.0,55935227900| 7004775204| 55815775500| 56013573300| 24390977800| 57194444277| 25928834400| 24391165500,2017.0,2017-04-01,Molecules,22,4,-,633,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.21,20,4.5,15,0.855,19,2.48,82.0,35.0,0.69,10.18,16.0,39.0,1.0,0.0,"Lozada-García, M.C., Enríquez, R.G., Ramírez-Apán, T.O. and 5 more (...) (2017).Synthesis of curcuminoids and evaluation of their cytotoxic and antioxidant properties. Molecules,22(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85020231748&origin=resultslist,10.3390/molecules22040633,Article,Gold|Green,2-s2.0-85020231748,28420097,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,55935227900,24391165500,25928834400,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,409| 537| 532| 249,Chemistry| Pharmacy & Pharmacology| Medicine| Engineering - Petroleum,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,SDG 3,Flavonoids and Their Impact on Health,124,91.825,Curcumin's Multifaceted Impact on Cancer Therapy,140,99.494,Definitive,2017.0,35.0,N/A,"Lozada-García, M.C.| Enríquez, R.G.| Ramírez-Apán, T.O.| Nieto-Camacho, A.| Palacios-Espinosa, J.F.| Custodio-Galván, Z.| Soria-Arteche, O.| Pérez-Villanueva, J.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
