Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219548117,57219548117,Remediation by means of EDTA of an agricultural calcareous soil polluted with Pb,"Labastida, I.| Mercado, L.A.| Rojas, S.| Barrera, B.| Beltrán, M.| Armienta, M.A.| Lara, R.H.| Luna, R.M.",8.0,25650180400| 57219555867| 57219554402| 57219550263| 36823378500| 7003338266| 56335217900| 57219548117,2021.0,2021-06-01,Environmental Geochemistry and Health,43,6,2231-2242,-,ISSN-02694042,20992.0,Journal,Springer Science and Business Media B.V.,English,1.32,19,6.9,12,0.885,16,1.06,32.0,6.0,0.4,14.91,47.0,54.0,0.0,0.0,"Labastida, I., Mercado, L.A., Rojas, S. and 5 more (...) (2021).Remediation by means of EDTA of an agricultural calcareous soil polluted with Pb. Environmental Geochemistry and Health,43(6) 2231-2242",https://www.scopus.com/record/display.url?eid=2-s2.0-85093849993&origin=resultslist,10.1007/s10653-020-00754-5,Article,,2-s2.0-85093849993,33090370,Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Universidad Nacional Autónoma de México,505017| 704853| 505023,Academic,3.0,60023193| 60032442| 60014403,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México| Universidad Juárez del Estado de Durango,25650180400,57219548117,7003338266,-,Mexico,1.0,1906| 2300| 2304| 2305| 2312,Geochemistry and Petrology| General Environmental Science| Environmental Chemistry| Environmental Engineering| Water Science and Technology,2| 4,Engineering & Technology| Natural Sciences,249| 416| 424| 247,Engineering - Petroleum| Earth & Marine Sciences| Environmental Sciences| Engineering - Mineral & Mining,37,Physical Sciences,42| 41| 37,Health Sciences| Environmental Sciences| Earth Sciences,3703| 4206| 4105,Geochemistry| Public health| Pollution and contamination,SDG 3,Arsenic Contamination in Soil and Water Systems,225,93.787,Heavy Metal Remediation Techniques for Soil Pollution,12044,91.739,Very Good,2021.0,6.0,N/A,"Labastida, I.| Mercado, L.A.| Rojas, S.| Barrera, B.| Beltrán, M.| Armienta, M.A.| Lara, R.H.| Luna, R.M.",Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Universidad Nacional Autónoma de México,Mexico,0
