Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
54905458500,54905458500,Derivation and validation of a simple inflammation-based risk score system for predicting in-hospital mortality in acute coronary syndrome patients,"González-Pacheco, H.| Bojalil, R.| Amezcua-Guerra, L.M.| Sandoval, J.| Eid-Lidt, G.| Arias-Mendoza, A.| Azar-Manzur, F.| Álvarez-Sangabriel, A.| Altamirano-Castillo, A.| Briseño-Cruz, J.L.| Carrillo-Vega, J.| Vazquez-Rangel, A.| Abbate, A.| Gomez-Arroyo, J.| Martínez-Sánchez, C.",15.0,6603437053| 6701775532| 11142275100| 6602002676| 6602564297| 12777214400| 57194672218| 55179415900| 56161910200| 56160830000| 57205224151| 55601434500| 7006812173| 54905458500| 6603888909,2019.0,2019-05-01,Journal of Cardiology,73,5,416-424,-,ISSN-09145087,23828.0,Journal,Japanese College of Cardiology (Nippon-Sinzobyo-Gakkai),English,0.94,34,4.6,25,0.888,28,1.04,22.0,24.0,0.74,12.16,21.0,37.0,0.0,0.0,"González-Pacheco, H., Bojalil, R., Amezcua-Guerra, L.M. and 12 more (...) (2019).Derivation and validation of a simple inflammation-based risk score system for predicting in-hospital mortality in acute coronary syndrome patients. Journal of Cardiology,73(5) 416-424",https://www.scopus.com/record/display.url?eid=2-s2.0-85059123634&origin=resultslist,10.1016/j.jjcc.2018.11.010,Article,Bronze,2-s2.0-85059123634,30600191,Universidad Autónoma Metropolitana| Virginia Commonwealth University| Instituto Nacional de Cardiologia Ignacio Chavez| University of Cincinnati,505017| 508365| 505008| 508271,Academic| Government,4.0,60010748| 60014923| 60002476| 60025152| 60017412,Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Autónoma Metropolitana| Virginia Commonwealth University| University of Cincinnati| University of Cincinnati College of Medicine,6603437053,6603888909,6603437053,-,Mexico| United States,2.0,2705,Cardiology and Cardiovascular Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3201,Cardiovascular medicine and haematology,-,Prognostic Factors in Cancer and Inflammation,600,57.554,C-Reactive Protein as a Cardiovascular Risk Marker,477,94.874,Very Good,2019.0,24.0,N/A,"González-Pacheco, H.| Bojalil, R.| Amezcua-Guerra, L.M.| Sandoval, J.| Eid-Lidt, G.| Arias-Mendoza, A.| Azar-Manzur, F.| Álvarez-Sangabriel, A.| Altamirano-Castillo, A.| Briseño-Cruz, J.L.| Carrillo-Vega, J.| Vazquez-Rangel, A.| Abbate, A.| Gomez-Arroyo, J.| Martínez-Sánchez, C.",Universidad Autónoma Metropolitana| Virginia Commonwealth University| Instituto Nacional de Cardiologia Ignacio Chavez| University of Cincinnati,Mexico| United States,0
