Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
25948841900,25948841900,Effect of different polyphenol sources on the efficiency of ellagic acid release by Aspergillus Niger,"Sepúlveda, L.| De La Cruz, R.| Buenrostro, J.J.| Ascacio-Valdés, J.A.| Aguilera-Carbó, A.F.| Prado, A.| Rodríguez-Herrera, R.| Aguilar, C.N.",8.0,54380954300| 55642056700| 56303429300| 36026665900| 56002699800| 25948841900| 55996458500| 7102461199,2016.0,2016-01-01,Revista Argentina de Microbiologia,48,1,71-77,-,ISSN-03257541,20365.0,Journal,Asociacion Argentina de Microbiologia,English,0.33,75,0.8,78,0.231,67,1.51,53.0,16.0,0.09,10.85,32.0,69.0,0.0,0.0,"Sepúlveda, L., De La Cruz, R., Buenrostro, J.J. and 5 more (...) (2016).Effect of different polyphenol sources on the efficiency of ellagic acid release by Aspergillus Niger. Revista Argentina de Microbiologia,48(1) 71-77",https://www.scopus.com/record/display.url?eid=2-s2.0-84963612577&origin=resultslist,10.1016/j.ram.2015.08.008,Article,Gold,2-s2.0-84963612577,26916811,Universidad Autonoma de Coahuila| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,704861| 717168| 505017,Academic,3.0,60019561| 60001162| 60028381,Universidad Autónoma de Coahuila| Universidad Autónoma Agraria Antonio Narro| Universidad Autónoma Metropolitana -Unidad Iztapalapa,54380954300,7102461199,7102461199,-,Mexico,1.0,2404| 2726,Microbiology| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,32| 30,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",3207| 3009| 3202,Medical microbiology| Veterinary sciences| Clinical sciences,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Tannase Applications in Enzyme Production and Utilization,24153,84.412,Very Good,2016.0,16.0,N/A,"Sepúlveda, L.| De La Cruz, R.| Buenrostro, J.J.| Ascacio-Valdés, J.A.| Aguilera-Carbó, A.F.| Prado, A.| Rodríguez-Herrera, R.| Aguilar, C.N.",Universidad Autonoma de Coahuila| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,Mexico,0
