Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
54402418200,54402418200,"Histamine H3 receptor activation reduces the impairment in prepulse inhibition (PPI)of the acoustic startle response and Akt phosphorylation induced by MK-801 (dizocilpine), antagonist at N-Methyl-d-Aspartate (NMDA)receptors","Aquino-Miranda, G.| Rivera-Ramírez, N.| Márquez-Gómez, R.| Escamilla-Sánchez, J.| González-Pantoja, R.| Ramos-Languren, L.-E.| Perez-Neri, I.| Bueno-Nava, A.| Ríos, C.| Arias-Montaño, J.-A.",10.0,54402418200| 57189991854| 56331343200| 36552188200| 54402828900| 55164684400| 8383708200| 56002708300| 7101933223| 7003707466,2019.0,2019-08-30,Progress in Neuro-Psychopharmacology and Biological Psychiatry,94,-,-,109653,ISSN-02785846,21767.0,Journal,Elsevier Inc.,English,1.21,21,7.4,14,1.714,8,1.49,41.0,5.0,0.31,12.8,54.0,58.0,0.0,0.0,"Aquino-Miranda, G., Rivera-Ramírez, N., Márquez-Gómez, R. and 7 more (...) (2019).Histamine H3 receptor activation reduces the impairment in prepulse inhibition (PPI)of the acoustic startle response and Akt phosphorylation induced by MK-801 (dizocilpine), antagonist at N-Methyl-d-Aspartate (NMDA)receptors. Progress in Neuro-Psychopharmacology and Biological Psychiatry,94",https://www.scopus.com/record/display.url?eid=2-s2.0-85066282947&origin=resultslist,10.1016/j.pnpbp.2019.109653,Article,,2-s2.0-85066282947,31108178,SSA Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Nacional de Neurologia y Neurocirugia| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,720866| 505002| 505017| 715278| 505040| 505011| 505023,Medical| Government| Academic| Corporate,7.0,60010210| 60019176| 60017323| 60032442| 60000029| 60004064| 60084250,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Instituto Nacional de Neurología y Neurocirugía| SSA Mexico| Instituto Nacional de Rehabilitación,54402418200,7003707466,7003707466,-,Mexico,1.0,2803| 3004,Biological Psychiatry| Pharmacology,5,Life Sciences & Medicine,532| 537,Medicine| Pharmacy & Pharmacology,34,Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3101| 3202| 3209,Biochemistry and cell biology| Clinical sciences| Neurosciences,-,Interleukin-33 and Immunoglobulin E in Allergic Responses,1100,22.498,Histamine H3 Receptor Antagonists in Neurological Disorders,3801,86.201,Very Good,2019.0,5.0,N/A,"Aquino-Miranda, G.| Rivera-Ramírez, N.| Márquez-Gómez, R.| Escamilla-Sánchez, J.| González-Pantoja, R.| Ramos-Languren, L.-E.| Perez-Neri, I.| Bueno-Nava, A.| Ríos, C.| Arias-Montaño, J.-A.",SSA Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Nacional de Neurologia y Neurocirugia| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
