Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58079783200,58079783200,Methodology for the fast direct estimation of spectral radiative transport properties in microalgae photobioreactors,"Castillo, L.A.| Valadés-Pelayo, P.J.| Avila-Paredes, H.J.| Cabello, J.J.| Balbuena, A.",5.0,58079783200| 55979750900| 15061269200| 56175584600| 57193828758,2023.0,2023-02-15,Chemical Engineering Journal,458,-,-,141462,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,1.93,6,21.7,2,2.852,2,1.93,48.0,5.0,0.32,15.65,38.0,59.0,0.0,0.0,"Castillo, L.A., Valadés-Pelayo, P.J., Avila-Paredes, H.J. and 2 more (...) (2023).Methodology for the fast direct estimation of spectral radiative transport properties in microalgae photobioreactors. Chemical Engineering Journal,458",https://www.scopus.com/record/display.url?eid=2-s2.0-85146871403&origin=resultslist,10.1016/j.cej.2023.141462,Article,,2-s2.0-85146871403,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442| 60003209,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto de Energías Renovables de la UNAM,58079783200,57193828758,55979750900,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,2| 4,Engineering & Technology| Natural Sciences,222| 219| 424| 409| 249,Engineering - Mechanical| Engineering - Chemical| Environmental Sciences| Chemistry| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4004| 4016| 4011,Chemical engineering| Materials engineering| Environmental engineering,-,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgae Systems for Carbon Dioxide Utilization,3911,98.725,Definitive,2023.0,5.0,N/A,"Castillo, L.A.| Valadés-Pelayo, P.J.| Avila-Paredes, H.J.| Cabello, J.J.| Balbuena, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
