Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55237667400,55237667400,Interlaminar Anionic Transport in Layered Double Hydroxides: Estimation of Diffusion Coefficients,"Nieto-Malagón, G.| Cuautli, C.| Ireta, J.",3.0,55237667400| 56538706300| 6506604079,2018.0,2018-01-11,Journal of Physical Chemistry C,122,1,171-176,-,ISSN-19327447,5200153123.0,Journal,American Chemical Society,English,1.1,25,7.6,8,1.652,6,1.21,34.0,11.0,0.39,12.68,40.0,53.0,0.0,0.0,"Nieto-Malagón, G., Cuautli, C., Ireta, J. (2018).Interlaminar Anionic Transport in Layered Double Hydroxides: Estimation of Diffusion Coefficients. Journal of Physical Chemistry C,122(1) 171-176",https://www.scopus.com/record/display.url?eid=2-s2.0-85040519881&origin=resultslist,10.1021/acs.jpcc.7b10384,Article,,2-s2.0-85040519881,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60028381| 60017272| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigaciones Quimicas| Universidad Autónoma del Estado de Morelos,55237667400,6506604079,6506604079,-,Mexico,1.0,1606| 2100| 2504| 2508,"Physical and Theoretical Chemistry| General Energy| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,409| 433| 221| 249,Chemistry| Materials Science| Engineering - Electrical & Electronic| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Definitive,2018.0,11.0,N/A,"Nieto-Malagón, G.| Cuautli, C.| Ireta, J.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,Mexico,0
