Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219458061,57219458061,Ultra–Cold Many–Body Systems and Phenomenology of Gravity Theories with Compact Dimensions,"Gutiérrez, S.| Camacho, A.| Ríos, H.",3.0,57188582401| 7103095966| 57219458061,2023.0,2023-02-01,Foundations of Physics,53,1,-,25,ISSN-00159018,27956.0,Journal,Springer,English,1.09,23,2.7,9,0.45,15,0.19,3.0,0.0,0.0,11.8,77.0,77.0,0.0,0.0,"Gutiérrez, S., Camacho, A., Ríos, H. (2023).Ultra–Cold Many–Body Systems and Phenomenology of Gravity Theories with Compact Dimensions. Foundations of Physics,53(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85146250811&origin=resultslist,10.1007/s10701-022-00665-8,Article,,2-s2.0-85146250811,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57188582401,57219458061,7103095966,-,Mexico,1.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,50| 49| 51,Philosophy And Religious Studies| Mathematical Sciences| Physical Sciences,-,-,-,Quantum States and Metamaterials in Superfluid Systems,52,90.778,Quantum Dynamics and Soliton Behavior in Bose-Einstein Condensates,186,90.047,Definitive,2023.0,0.0,N/A,"Gutiérrez, S.| Camacho, A.| Ríos, H.",Universidad Autónoma Metropolitana,Mexico,0
