Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57812441400,57812441400,Evaluation of polyherbal with vitamin C activity on lamb performance and meat characteristics,"Lozano-Sánchez, M.| Mendoza-Martínez, G.D.| Martínez-García, J.A.| de la Torre-Hernández, M.E.| Chamorro-Ramírez, F.H.| Martínez-Aispuro, J.A.| Cordero-Mora, J.L.| Sánchez-Torres, M.T.| Hernández-García, P.A.| Jones, R.",10.0,57812441400| 7006056546| 57219340115| 56598091900| 36714762600| 56196313300| 8917330400| 15048944100| 7202206930| 58333977300,2021.0,2021-01-01,Revista Brasileira de Zootecnia,50,-,-,e20200166,ISSN-15163598,18852.0,Journal,Sociedade Brasileira de Zootecnia,English,0.65,54,1.8,52,0.34,52,0.66,19.0,9.0,0.92,6.53,38.0,31.0,0.0,0.0,"Lozano-Sánchez, M., Mendoza-Martínez, G.D., Martínez-García, J.A. and 7 more (...) (2021).Evaluation of polyherbal with vitamin C activity on lamb performance and meat characteristics. Revista Brasileira de Zootecnia,50",https://www.scopus.com/record/display.url?eid=2-s2.0-85125271717&origin=resultslist,10.37496/RBZ5020200166,Article,Gold|Green,2-s2.0-85125271717,-,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma del Estado de Mexico,505017| 505003| 505051,Academic,3.0,60014923| 60033065| 60002281| 127008008,Universidad Autónoma Metropolitana| Colegio De Postgraduados Campus Montecillo| Universidad Autónoma del Estado de México| Nuproxa Switzerland,57812441400,58333977300,7006056546,-,Mexico| Switzerland,2.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",-,-,-,Selenium and Vitamin C in Health Management,714,42.838,Vitamin C and Mastitis Management in Cattle,72782,21.64,Defensible,2021.0,9.0,N/A,"Lozano-Sánchez, M.| Mendoza-Martínez, G.D.| Martínez-García, J.A.| de la Torre-Hernández, M.E.| Chamorro-Ramírez, F.H.| Martínez-Aispuro, J.A.| Cordero-Mora, J.L.| Sánchez-Torres, M.T.| Hernández-García, P.A.| Jones, R.",Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma del Estado de Mexico,Mexico| Switzerland,0
