Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57215836389,57215836389,Mapping a suitable habitat for montezuma quail (Cyrtonyx montezumae) in Central Mexico,"Hernández-Tellez, M.| David-Mendoza, G.| López-Blanco, J.| Alcántara-Carbajal, J.L.| Clemente, F.| Tarango-Arambula, L.A.| Silva, G.V.",7.0,43861078600| 57215836389| 6602639143| 35224686200| 56168011600| 6603214320| 57215830126,2020.0,2020-02-15,Agrociencia,54,1,43-55,-,ISSN-14053195,145503.0,Journal,Colegio de Postgraduados,Spanish,0.41,70,0.6,79,0.189,74,1.49,36.0,0.0,0.0,9.71,83.0,78.0,0.0,0.0,"Hernández-Tellez, M., David-Mendoza, G., López-Blanco, J. and 4 more (...) (2020).Mapping a suitable habitat for montezuma quail (Cyrtonyx montezumae) in Central Mexico. Agrociencia,54(1) 43-55",https://www.scopus.com/record/display.url?eid=2-s2.0-85082003994&origin=resultslist,-,Article,,2-s2.0-85082003994,-,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,505017| 505003| 505051| 505023,Academic,4.0,60002281| 60010210| 60032442| 60031998,Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Colegio De Postgraduados Campus San Luis Potosí,43861078600,57215830126,57215830126,-,Mexico,1.0,1102| 1103| 1110| 2300,Agronomy and Crop Science| Animal Science and Zoology| Plant Science| General Environmental Science,5| 2,Life Sciences & Medicine| Engineering & Technology,502| 424,Agriculture & Forestry| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,30,"Agricultural, Veterinary And Food Sciences",-,-,-,Bird Behavior and Habitat Dynamics,64,72.204,Conservation Strategies for Northern Bobwhite Populations,23048,51.619,Defensible,2020.0,0.0,N/A,"Hernández-Tellez, M.| David-Mendoza, G.| López-Blanco, J.| Alcántara-Carbajal, J.L.| Clemente, F.| Tarango-Arambula, L.A.| Silva, G.V.",Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,Mexico,0
