Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57208597675,57208597675,Desafíos para la promoción de la salud: El caso del mercado de las Fórmulas Infantiles en México,"Torre, P.| Salas, M.| Silva, C.I.",3.0,57208601551| 57208599422| 57208597675,2020.0,2020-06-01,Global Health Promotion,27,2,175-183,-,ISSN-17579759,17800156713.0,Journal,SAGE Publications Ltd,English,0.83,42,1.9,59,0.374,64,8.01,256.0,2.0,0.18,10.92,68.0,67.0,0.0,0.0,"Torre, P., Salas, M., Silva, C.I. (2020).Desafíos para la promoción de la salud: El caso del mercado de las Fórmulas Infantiles en México. Global Health Promotion,27(2) 175-183",https://www.scopus.com/record/display.url?eid=2-s2.0-85065242306&origin=resultslist,10.1177/1757975918823011,Article,,2-s2.0-85065242306,31033418,Universidad Autónoma Metropolitana| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505009,Government| Academic,2.0,60010210| 60009149,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de la Nutrición Salvador Zubiran,57208601551,57208597675,57208601551,-,Mexico,1.0,2739,"Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4206,Public health,-,Outcomes and Innovations in Bladder Cancer Treatment,364,51.472,Innovative Techniques for Continent Urinary Diversion,20992,59.844,Defensible,2020.0,2.0,N/A,"Torre, P.| Salas, M.| Silva, C.I.",Universidad Autónoma Metropolitana| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
