Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57420763200,57420763200,The 2020 research pandemic: A bibliometric analysis of publications on COVID-19 and their scientific impact during the first months,"Diéguez-Campa, C.E.| Pérez-Neri, I.| Reyes-Terán, G.| Flores-Apodaca, I.A.| Castillo-Ledón-Pretelini, J.| Mercado-Bautista, O.| Álvarez-Santana, R.| Zenteno, M.A.| Bowles, B.| Lee, Á.",10.0,57201063700| 8383708200| 57203102759| 57420707000| 57420763200| 57420630500| 57212105341| 6602549319| 57317159900| 60076496800,2021.0,2021-12-20,Archivos de cardiologia de Mexico,91,-,001-011,-,ISSN-16651731,34097.0,Journal,NLM (Medline),English,0.14,87,0.4,88,0.126,90,2.9,34.0,23.0,1.95,10.24,18.0,13.0,0.0,0.0,"Diéguez-Campa, C.E., Pérez-Neri, I., Reyes-Terán, G. and 7 more (...) (2021).The 2020 research pandemic: A bibliometric analysis of publications on COVID-19 and their scientific impact during the first months. Archivos de cardiologia de Mexico,91001-011",https://www.scopus.com/record/display.url?eid=2-s2.0-85118733292&origin=resultslist,10.24875/ACM.20000370,Article,Gold|Green,2-s2.0-85118733292,33147597,Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Cardiologia Ignacio Chavez| Instituto Nacional de Pediatria| Universidad Autonoma de Ciudad Juarez| Universidad Veracruzana,505017| 505040| 505037| 505008| 505041| 706746| 505056,Academic| Government,7.0,60008167| 60000029| 129844914| 60004914| 60014923| 60007909| 60008205| 60010748| 130795903,Universidad Autónoma de Ciudad Juárez| Instituto Nacional de Neurología y Neurocirugía| Coordinating Commission of the National Institutes of Health and High Specialty Hospitals| Instituto Nacional de Pediatría| Universidad Autónoma Metropolitana| Universidad Veracruzana| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Cardiologia Ignacio Chavez| National Institute of Neurology and Neurosurgery “Manuel Velasco Suárez”,57201063700,60076496800,-,-,Mexico| United States,2.0,2705,Cardiology and Cardiovascular Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Peer Review Dynamics in Biomedical Research Networks,101,86.593,Enhancing Biomedical Research Visibility in Peru,28986,82.804,Definitive,2021.0,23.0,N/A,"Diéguez-Campa, C.E.| Pérez-Neri, I.| Reyes-Terán, G.| Flores-Apodaca, I.A.| Castillo-Ledón-Pretelini, J.| Mercado-Bautista, O.| Álvarez-Santana, R.| Zenteno, M.A.| Bowles, B.| Lee, Á.",Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Cardiologia Ignacio Chavez| Instituto Nacional de Pediatria| Universidad Autonoma de Ciudad Juarez| Universidad Veracruzana,Mexico| United States,0
