Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58116848000,58116848000,Efficient removal of the recalcitrant metamizole contaminant from drinking water by using a CaLaCoO9 perovskite supported on recycled polyethylene,"Valadez-Renteria, E.| Perez-Carrasco, C.| Medina-Velazquez, D.Y.| Rodriguez-Gonzalez, V.| Oliva, J.",5.0,57223123205| 58116848000| 57216786713| 57204665220| 57565073100,2023.0,2023-02-01,Journal of Environmental Sciences (China),136,-,56-67,-,ISSN-10010742,23393.0,Journal,Chinese Academy of Sciences,English,1.3,16,13.7,5,1.422,10,1.95,59.0,7.0,0.43,16.13,31.0,52.0,0.0,0.0,"Valadez-Renteria, E., Perez-Carrasco, C., Medina-Velazquez, D.Y. and 2 more (...) (2023).Efficient removal of the recalcitrant metamizole contaminant from drinking water by using a CaLaCoO9 perovskite supported on recycled polyethylene. Journal of Environmental Sciences (China),13656-67",https://www.scopus.com/record/display.url?eid=2-s2.0-85148854496&origin=resultslist,10.1016/j.jes.2022.09.039,Article,,2-s2.0-85148854496,37923465,Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica,505017| 505043,Government| Academic,2.0,60002151| 60023193,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.| Universidad Autónoma Metropolitana - Azcapotzalco",57223123205,57565073100,57216786713,-,Mexico,1.0,2300| 2304| 2305,General Environmental Science| Environmental Chemistry| Environmental Engineering,4| 2,Natural Sciences| Engineering & Technology,249| 424,Engineering - Petroleum| Environmental Sciences,37,Physical Sciences,41| 40,Environmental Sciences| Engineering,4004| 4105| 4104,Chemical engineering| Pollution and contamination| Environmental management,SDG 6| SDG 12,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Adsorption Mechanisms for Pharmaceutical Removal from Water,30128,98.446,Definitive,2023.0,7.0,N/A,"Valadez-Renteria, E.| Perez-Carrasco, C.| Medina-Velazquez, D.Y.| Rodriguez-Gonzalez, V.| Oliva, J.",Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica,Mexico,0
