Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57205074920,57205074920,SOFTWARE COMPANIES IN MEXICO AND THEIR TIES TO LOCAL DEVELOPMENT,"Micheli, J.| Oliver, R.",2.0,57194704827| 57205074920,2017.0,2017-07-01,Problemas del Desarrollo,48,190,37-59,-,ISSN-03017036,23554.0,Journal,Universidad Nacional Autonoma de Mexico,English| Spanish,0.83,39,0.3,80,0.123,85,1.74,58.0,3.0,0.3,6.58,62.0,57.0,0.0,0.0,"Micheli, J., Oliver, R. (2017).SOFTWARE COMPANIES IN MEXICO AND THEIR TIES TO LOCAL DEVELOPMENT. Problemas del Desarrollo,48(190) 37-59",https://www.scopus.com/record/display.url?eid=2-s2.0-85021761263&origin=resultslist,10.1016/j.rpd.2017.06.003,Article,Gold,2-s2.0-85021761263,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional,57194704827,57205074920,-,-,Mexico,1.0,2002| 3303,Economics and Econometrics| Development,3,Social Sciences & Management,317| 315,Economics & Econometrics| Development Studies,40| 35,Social Sciences| Business and Economics,38,Economics,3802| 3801| 3803,Econometrics| Applied economics| Economic theory,SDG 9,Transformative Approaches in Teacher Professional Development,180,84.434,Transformative Learning through Information and Communication Technologies,88128,49.575,Defensible,2017.0,3.0,N/A,"Micheli, J.| Oliver, R.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
