Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
24491719000,24491719000,Biological compatibility of a polylactic acid composite reinforced with natural chitosan obtained from shrimp waste,"Torres-Hernández, Y.G.| Ortega-Díaz, G.M.| Téllez-Jurado, L.| Castrejón-Jiménez, N.S.| Altamirano-Torres, A.| García-Pérez, B.E.| Balmori-Ramírez, H.",7.0,37058150000| 57203461730| 57203783808| 56351824500| 24491719000| 36792708600| 6602379977,2018.0,2018-08-18,Materials,11,8,-,1465,ISSN-19961944,76627.0,Journal,MDPI AG,English,1.25,19,3.2,39,0.686,31,6.13,250.0,48.0,1.08,17.6,11.0,27.0,0.0,0.0,"Torres-Hernández, Y.G., Ortega-Díaz, G.M., Téllez-Jurado, L. and 4 more (...) (2018).Biological compatibility of a polylactic acid composite reinforced with natural chitosan obtained from shrimp waste. Materials,11(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85051756879&origin=resultslist,10.3390/ma11081465,Article,Gold|Green,2-s2.0-85051756879,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60006489| 60019176| 60023193,Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco,37058150000,6602379977,37058150000,-,Mexico,1.0,2500,General Materials Science,2,Engineering & Technology,433,Materials Science,36,Engineering,40| 34,Engineering| Chemical Sciences,-,-,-,Biodegradable Polymers and Microplastics in Environment,333,99.673,Biopolymer Blends for Enhanced Mechanical Properties,48041,86.668,Weak,2018.0,48.0,N/A,"Torres-Hernández, Y.G.| Ortega-Díaz, G.M.| Téllez-Jurado, L.| Castrejón-Jiménez, N.S.| Altamirano-Torres, A.| García-Pérez, B.E.| Balmori-Ramírez, H.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
