Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57488274300,57488274300,"Measurement practices, conventionalismand geometry","Sandoval, M.A.A.",1.0,57488274300,2019.0,2019-01-01,Signos Filosoficos,21,41,8-35,-,ISSN-16651324,21100228015.0,Journal,"Universidad Autonoma Metropolitana, Department of Philosophy",Spanish,0.16,87,0.1,77,0.101,94,0.0,1.0,0.0,0.0,2.2,82.0,75.0,0.0,0.0,"Sandoval, M.A.A. (2019).Measurement practices, conventionalismand geometry. Signos Filosoficos,21(41) 8-35",https://www.scopus.com/record/display.url?eid=2-s2.0-85130125608&origin=resultslist,-,Article,,2-s2.0-85130125608,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57488274300,57488274300,Mexico,1.0,1211,Philosophy,1,Arts & Humanities,138,Philosophy,33,Arts and Humanities,44| 50,Human Society| Philosophy And Religious Studies,5002| 4408| 5003,History and philosophy of specific fields| Political science| Philosophy,-,Interplay of Relativity and Quantum Physics,1282,6.017,Einstein's Contributions to Field Theory and Relativity,64619,20.672,Very Good,2019.0,0.0,N/A,"Sandoval, M.A.A.",Universidad Autónoma Metropolitana,Mexico,0
