Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203106708,57203106708,Isomerization of citronellal to isopulegol. Activity and diastereoselectivity on sulfated and phosphated zirconia,"Piña-Victoria, J.C.| Barrales-Cortés, C.A.| Tamayo-Galván, V.E.| Viveros-García, T.",4.0,57201778616| 57200083624| 24077492000| 57203106708,2024.0,2024-09-01,Revista Mexicana de Ingeniera Quimica,23,3,-,Cat24272,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.4,72,2.6,59,0.238,68,1.05,16.0,0.0,0.0,8.56,70.0,70.0,0.0,0.0,"Piña-Victoria, J.C., Barrales-Cortés, C.A., Tamayo-Galván, V.E. and 1 more (...) (2024).Isomerization of citronellal to isopulegol. Activity and diastereoselectivity on sulfated and phosphated zirconia. Revista Mexicana de Ingeniera Quimica,23(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85204400272&origin=resultslist,10.24275/rmiq/Cat24272,Article,,2-s2.0-85204400272,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 131701728,Universidad Autónoma Metropolitana -Unidad Iztapalapa| WhitakerUniversidad Iberoamericana Puebla,57201778616,57203106708,57203106708,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 30| 31,"Engineering| Agricultural, Veterinary And Food Sciences| Biological Sciences",3106| 3006| 4004,Industrial biotechnology| Food sciences| Chemical engineering,-,Catalytic Innovations in Hydrocarbon Conversion Processes,1027,64.16,Catalytic Transformations of Citronellal to Menthol,92921,56.925,Definitive,2024.0,0.0,N/A,"Piña-Victoria, J.C.| Barrales-Cortés, C.A.| Tamayo-Galván, V.E.| Viveros-García, T.",Universidad Autónoma Metropolitana,Mexico,0
