Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58681949500,58681949500,"Damage in a saguaro (Carnegiea gigantea) population in the El Pinacate and Gran Desierto de Altar Biosphere Reserve, Sonora, Mexico","Jiménez-Sierra, C.L.| Arroyo-Pérez, E.| Matias-Palafox, M.L.| Torres-Orozco, D.| Burgos-Solorio, A.| Quintanar-Isaías, A.| González-Adán, M.D.L.Á.| Vázquez-Quesada, B.",8.0,15725388800| 57204877813| 57194899051| 58681955300| 53983540900| 55212826900| 58681949500| 57208004989,2023.0,2023-11-01,Plant Species Biology,38,6,319-331,-,ISSN-0913557X,16621.0,Journal,John Wiley and Sons Inc,English,0.77,42,2.7,45,0.438,42,0.5,8.0,0.0,0.0,8.25,77.0,77.0,0.0,0.0,"Jiménez-Sierra, C.L., Arroyo-Pérez, E., Matias-Palafox, M.L. and 5 more (...) (2023).Damage in a saguaro (Carnegiea gigantea) population in the El Pinacate and Gran Desierto de Altar Biosphere Reserve, Sonora, Mexico. Plant Species Biology,38(6) 319-331",https://www.scopus.com/record/display.url?eid=2-s2.0-85169055861&origin=resultslist,10.1111/1442-1984.12434,Article,,2-s2.0-85169055861,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Centro de Investigaciones Biologicas Del Noroeste| Universidad Nacional Autónoma de México,505016| 505017| 505026| 505023,Academic| Government,4.0,60028381| 60099905| 60032442| 60021746| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Comisión Nacional para el Conocimiento y Uso de la Biodiversidad| Universidad Nacional Autónoma de México| Centro de Investigaciones Biologicas Del Noroeste| Universidad Autónoma del Estado de Morelos,15725388800,57208004989,57204877813,-,Mexico,1.0,1105| 1110| 2303,"Ecology, Evolution, Behavior and Systematics| Plant Science| Ecology",4| 5,Natural Sciences| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,31,Biological Sciences,3108| 3103| 3104,Plant biology| Ecology| Evolutionary biology,-,Invasive Species Management and Plant Community Dynamics,686,56.638,Saguaro Cactus Resilience in Desert Ecosystems,64521,14.431,Definitive,2023.0,0.0,N/A,"Jiménez-Sierra, C.L.| Arroyo-Pérez, E.| Matias-Palafox, M.L.| Torres-Orozco, D.| Burgos-Solorio, A.| Quintanar-Isaías, A.| González-Adán, M.D.L.Á.| Vázquez-Quesada, B.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Centro de Investigaciones Biologicas Del Noroeste| Universidad Nacional Autónoma de México,Mexico,0
