Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195467198,57195467198,Endopolygalacturonase from Kluyveromyces marxianus CDBB-L-278: A comparative study of gene expression and enzyme activity under aerobic and anaerobic conditions,"Rivera-Noriega, A.| Cruz-Guerrero, A.E.| Morales-Estrada, A.I.| Gómez-Ruiz, L.| López-Perez, M.| García-Garibay, M.",6.0,57195467198| 6506493418| 57191501939| 6603299537| 56350415300| 56013568800,2017.0,2017-08-01,Revista Mexicana de Ingeniera Quimica,16,2,399-404,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.65,52,1.6,50,0.328,47,0.59,25.0,3.0,0.19,10.49,62.0,64.0,0.0,0.0,"Rivera-Noriega, A., Cruz-Guerrero, A.E., Morales-Estrada, A.I. and 3 more (...) (2017).Endopolygalacturonase from Kluyveromyces marxianus CDBB-L-278: A comparative study of gene expression and enzyme activity under aerobic and anaerobic conditions. Revista Mexicana de Ingeniera Quimica,16(2) 399-404",https://www.scopus.com/record/display.url?eid=2-s2.0-85028328557&origin=resultslist,-,Article,,2-s2.0-85028328557,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60112837,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana-Lerma,57195467198,56013568800,56013568800,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 40| 30,"Biological Sciences| Engineering| Agricultural, Veterinary And Food Sciences",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,-,Mechanical Properties of Natural Fiber Composites,808,86.789,Polygalacturonase Enzymes in Industrial Applications,8414,89.252,Definitive,2017.0,3.0,N/A,"Rivera-Noriega, A.| Cruz-Guerrero, A.E.| Morales-Estrada, A.I.| Gómez-Ruiz, L.| López-Perez, M.| García-Garibay, M.",Universidad Autónoma Metropolitana,Mexico,0
