Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218619592,57218619592,Propene production at low temperature by bimetallic Ni-Mo and Ni-Re catalysts on mesoporous MCM-41 prepared using template ion exchange,"Alvarado Perea, L.| Felischak, M.| Wolff, T.| López Gaona, J.A.| Hamel, C.| Seidel-Morgenstern, A.",6.0,55767154400| 57191622917| 7103096041| 57218619592| 7005106813| 7006352812,2021.0,2021-01-15,Fuel,284,-,-,119031,ISSN-00162361,16313.0,Journal,Elsevier Ltd,English,1.85,8,11.2,5,1.514,6,0.96,44.0,5.0,0.21,14.47,51.0,66.0,0.0,0.0,"Alvarado Perea, L., Felischak, M., Wolff, T. and 3 more (...) (2021).Propene production at low temperature by bimetallic Ni-Mo and Ni-Re catalysts on mesoporous MCM-41 prepared using template ion exchange. Fuel,284",https://www.scopus.com/record/display.url?eid=2-s2.0-85089804130&origin=resultslist,10.1016/j.fuel.2020.119031,Article,,2-s2.0-85089804130,-,Max Planck Institute for Dynamics of Complex Technical Systems| Universidad Autonoma de Zacatecas| Anhalt University of Applied Sciences| Universidad Autónoma Metropolitana| Otto von Guericke University Magdeburg,700933| 505049| 706261| 505017| 309044,Academic| Government,5.0,60014481| 60018362| 60016025| 60028381| 60003931,Universidad Autónoma de Zacatecas| Otto-von-Guericke-Universität Magdeburg| Max Planck Institute for Dynamics of Complex Technical Systems| Universidad Autónoma Metropolitana -Unidad Iztapalapa| University for Applied Sciences - Anhalt,55767154400,7006352812,55767154400,-,Mexico| Germany,2.0,1500| 1605| 2102| 2103,General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology,2| 4,Engineering & Technology| Natural Sciences,221| 409| 219| 249,Engineering - Electrical & Electronic| Chemistry| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4012| 4004| 4019,Fluid mechanics and thermal engineering| Chemical engineering| Resources engineering and extractive metallurgy,-,Zeolite Catalysts in Chemical Reaction Optimization,503,63.179,Zeolite Catalysts for Olefin Oligomerization,19459,84.882,Definitive,2021.0,5.0,N/A,"Alvarado Perea, L.| Felischak, M.| Wolff, T.| López Gaona, J.A.| Hamel, C.| Seidel-Morgenstern, A.",Max Planck Institute for Dynamics of Complex Technical Systems| Universidad Autonoma de Zacatecas| Anhalt University of Applied Sciences| Universidad Autónoma Metropolitana| Otto von Guericke University Magdeburg,Mexico| Germany,0
