Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216968040,57216968040,TBHQ Induces a Hormetic Response That Protects L6 Myoblasts against the Toxic Effect of Palmitate,"Posadas-Rodríguez, P.| Posadas-Rodríguez, N.E.| González-Puertos, V.Y.| Toledo-Pérez, R.| Ventura-Gallegos, J.L.| Zentella, A.| Gómez-Quiroz, L.E.| Königsberg, M.| Luna-López, A.",9.0,56154840800| 57216968040| 16028207500| 57197785094| 56013713600| 55587548900| 56000734700| 55995895600| 56013551000,2020.0,2020-01-01,Oxidative Medicine and Cellular Longevity,2020,-,-,3123268,ISSN-19420900,19700175026.0,Journal,Hindawi Limited,English,1.53,13,7.9,16,1.494,11,0.6,18.0,7.0,0.38,15.66,47.0,53.0,0.0,0.0,"Posadas-Rodríguez, P., Posadas-Rodríguez, N.E., González-Puertos, V.Y. and 6 more (...) (2020).TBHQ Induces a Hormetic Response That Protects L6 Myoblasts against the Toxic Effect of Palmitate. Oxidative Medicine and Cellular Longevity,2020",https://www.scopus.com/record/display.url?eid=2-s2.0-85085558556&origin=resultslist,10.1155/2020/3123268,Article,Hybrid gold|Green,2-s2.0-85085558556,32509140,SSA Mexico| Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,720866| 714711| 505017| 505023| 505009,Other| Academic| Government| Corporate,5.0,60028381| 60032442| 60009149| 60004064| 60108388,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto Nacional de la Nutrición Salvador Zubiran| SSA Mexico| Instituto Nacional de Geriatría,56154840800,56013551000,56013551000,-,Mexico,1.0,1302| 1303| 1307,Aging| Biochemistry| Cell Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,42| 32,Health Sciences| Biomedical And Clinical Sciences,-,-,SDG 3,Nrf2 Regulation and Aquaporin Function in Cells,366,62.982,Nrf2 Pathway in Cancer and Oxidative Stress,521,99.462,Defensible,2020.0,7.0,N/A,"Posadas-Rodríguez, P.| Posadas-Rodríguez, N.E.| González-Puertos, V.Y.| Toledo-Pérez, R.| Ventura-Gallegos, J.L.| Zentella, A.| Gómez-Quiroz, L.E.| Königsberg, M.| Luna-López, A.",SSA Mexico| Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
