Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57200762225,57200762225,"Lifestyle, psychological well-being, and body mass index of indigenous women","Campos-Uscanga, Y.| Morales-Ortiz, A.V.| Argüelles-Nava, V.G.| Cortes, M.L.M.| Ramírez-Chang, L.A.| Cazorla-Santiago, B.| Luzanía-Valerio, M.S.",7.0,56568353400| 57200762225| 57200752521| 57733838600| 57200752102| 57733500200| 57705409500,2022.0,2022-03-01,Archivos Latinoamericanos de Nutricion,72,1,43-49,-,ISSN-00040622,29996.0,Journal,Archivos Latinoamericanos Nutricion,English,0.17,87,0.4,88,0.132,90,2.97,62.0,1.0,0.1,10.01,70.0,76.0,0.0,0.0,"Campos-Uscanga, Y., Morales-Ortiz, A.V., Argüelles-Nava, V.G. and 4 more (...) (2022).Lifestyle, psychological well-being, and body mass index of indigenous women. Archivos Latinoamericanos de Nutricion,72(1) 43-49",https://www.scopus.com/record/display.url?eid=2-s2.0-85131646835&origin=resultslist,10.37527/2022.72.1.005,Article,Gold|Green,2-s2.0-85131646835,-,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60007909| 60014923| 100936497,Universidad Veracruzana| Universidad Autónoma Metropolitana| Universidad del Istmo,56568353400,57705409500,56568353400,-,Mexico,1.0,2701| 2916,Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,532| 534,Medicine| Nursing,34,Medical and Health,30| 32| 42,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences| Health Sciences",4206| 3210| 3006,Public health| Nutrition and dietetics| Food sciences,SDG 3,Physical Activity and Health Promotion Strategies,445,78.221,Health Promotion and Lifestyle Interventions for Well-being,11098,81.483,Defensible,2022.0,1.0,N/A,"Campos-Uscanga, Y.| Morales-Ortiz, A.V.| Argüelles-Nava, V.G.| Cortes, M.L.M.| Ramírez-Chang, L.A.| Cazorla-Santiago, B.| Luzanía-Valerio, M.S.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
