Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222758622,57222758622,Financialization and crisis of the new home mortgage market for workers in Mexico,"Hernández Trejo, F.",1.0,57222758622,2021.0,2021-01-01,Scripta Nova,25,1,11-31,-,ISSN-11389788,6300153139.0,Journal,University of Barcelona,Spanish,0.59,58,0.8,72,0.215,67,0.74,32.0,9.0,0.54,11.14,38.0,46.0,0.0,0.0,"Hernández Trejo, F. (2021).Financialization and crisis of the new home mortgage market for workers in Mexico. Scripta Nova,25(1) 11-31",https://www.scopus.com/record/display.url?eid=2-s2.0-85104039606&origin=resultslist,10.1344/sn2021.25.32232,Article,Gold|Green,2-s2.0-85104039606,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60023193,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,-,-,57222758622,57222758622,Mexico,1.0,3305,"Geography, Planning and Development",3,Social Sciences & Management,425,Geography,40,Social Sciences,33| 44,Built Environment And Design| Human Society,4403| 3304| 4406,Demography| Urban and regional planning| Human geography,SDG 10| SDG 11,Urban Policy and Livelihood Strategies in the Global South,1262,43.95,Financialization and Housing Policy in Mexico,42949,45.218,Defensible,2021.0,9.0,N/A,"Hernández Trejo, F.",Universidad Autónoma Metropolitana,Mexico,0
