Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57226659158,57226659158,Currency carry trade and the cost of international reserves in mexico,"Rozo, C.A.| Maldonado, N.",2.0,57211115294| 57226659158,2017.0,2017-01-01,Cepal Review,2017,123,148-166,-,ISSN-02512920,20454.0,Journal,United Nations Publications,English,0.46,66,0.3,80,0.122,83,0.0,6.0,1.0,0.0,4.54,73.0,72.0,0.0,0.0,"Rozo, C.A., Maldonado, N. (2017).Currency carry trade and the cost of international reserves in mexico. Cepal Review,2017(123) 148-166",https://www.scopus.com/record/display.url?eid=2-s2.0-85089019825&origin=resultslist,10.18356/0EF223D5-EN,Article,,2-s2.0-85089019825,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57211115294,57226659158,-,-,Mexico,1.0,2000| 3303,"General Economics,Econometrics and Finance| Development",3,Social Sciences & Management,315| 317,Development Studies| Economics & Econometrics,35| 40,Business and Economics| Social Sciences,38| 35,"Economics| Commerce, Management, Tourism And Services",3899| 3502| 3801,"Other economics| Banking, finance and investment| Applied economics",SDG 10,Monetary Policy and Economic Dynamics in Markets,271,68.738,Capital Controls and Financial Stability Dynamics,10990,84.383,Defensible,2017.0,1.0,N/A,"Rozo, C.A.| Maldonado, N.",Universidad Autónoma Metropolitana,Mexico,0
