Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58138877700,58138877700,Production of Two Isomers of Sphaeralcic Acid in Hairy Roots from Sphaeralcea angustifolia,"Barrera, K.| González-Cortazar, M.| Reyes-Pérez, R.| Pérez-García, D.| Herrera-Ruiz, M.| Arellano-García, J.| Cruz-Sosa, F.| Nicasio-Torres, P.",8.0,58138877700| 56000817300| 57249970900| 10040698600| 55993760000| 56229638600| 56013839300| 56018539600,2023.0,2023-03-01,Plants,12,5,-,1090,ISSN-22237747,21100788294.0,Journal,MDPI,English,1.19,19,6.5,14,0.795,19,0.75,12.0,4.0,0.49,8.25,43.0,49.0,0.0,0.0,"Barrera, K., González-Cortazar, M., Reyes-Pérez, R. and 5 more (...) (2023).Production of Two Isomers of Sphaeralcic Acid in Hairy Roots from Sphaeralcea angustifolia. Plants,12(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85149941587&origin=resultslist,10.3390/plants12051090,Article,Gold|Green,2-s2.0-85149941587,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505016| 505017| 505006,Government| Academic,3.0,60028381| 60008467| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| Universidad Autónoma del Estado de Morelos,58138877700,56018539600,56000817300| 56018539600,-,Mexico,1.0,1105| 1110| 2303,"Ecology, Evolution, Behavior and Systematics| Plant Science| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,502| 424,Agriculture & Forestry| Environmental Sciences,32| 37,Life Sciences| Physical Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",-,-,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Scopoletin and Its Therapeutic Potential in Plant Extracts,50574,63.33,Definitive,2023.0,4.0,N/A,"Barrera, K.| González-Cortazar, M.| Reyes-Pérez, R.| Pérez-García, D.| Herrera-Ruiz, M.| Arellano-García, J.| Cruz-Sosa, F.| Nicasio-Torres, P.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
