Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204916698,57204916698,Questioning Masculinity in élmer Mendoza's El amante de Janis Joplin,"Guerra, H.",1.0,57204916698,2018.0,2018-09-01,Anclajes,22,23,77-90,-,ISSN-03293807,21100218077.0,Journal,"Instituto de Investigaciones Literarias y Discursivas, Universidad Nacional de La Pampa",Spanish,0.38,73,0.1,66,0.102,80,4.52,61.0,0.0,0.0,1.12,82.0,74.0,0.0,0.0,"Guerra, H. (2018).Questioning Masculinity in élmer Mendoza's El amante de Janis Joplin. Anclajes,22(23) 77-90",https://www.scopus.com/record/display.url?eid=2-s2.0-85057778932&origin=resultslist,10.19137/anclajes-2018-2237,Article,Gold|Green,2-s2.0-85057778932,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,-,-,57204916698,57204916698,Mexico,1.0,1208| 3316,Literature and Literary Theory| Cultural Studies,1| 3,Arts & Humanities| Social Sciences & Management,123| 311,English Language & Literature| Communication & Media Studies,33| 40,Arts and Humanities| Social Sciences,44| 47| 36,"Human Society| Language, Communication And Culture| Creative Arts And Writing",4703| 3604| 4401,Language studies| Performing arts| Anthropology,-,Cultural Identities and Historical Narratives in America,1462,3.859,Literary Reflections on Drug Trafficking and Gender,62156,18.938,Definitive,2018.0,0.0,N/A,"Guerra, H.",Universidad Autónoma Metropolitana,Mexico,0
